"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude"
"10080","Horseshoe Bay Surface lot - 10 car2go",NA,"CE","GOOD",96,"GOOD","915WDR","FALSE","WMEEJ3BA1BK458875","vancouver",-123.27342,49.3737,0
"10081","6189 Fremlin Street, Vancouver, V5Z",NA,"CE","GOOD",70,"GOOD","625MVT","TRUE","WMEEJ3BA3FK818380","vancouver",-123.12727,49.22951,0
"10082","809 Automall Drive, North Vancouver City, V7P",NA,"CE","GOOD",100,"GOOD","393MWJ","TRUE","WMEEJ3BA5FK815366","vancouver",-123.09788,49.31593,0
"10083","E 39th Ave 758, V5W Vancouver",NA,"CE","GOOD",78,"UNACCEPTABLE","979WDR","FALSE","WMEEJ3BA6BK458662","vancouver",-123.08886,49.23471,0
"10084","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",100,"GOOD","654MVW","TRUE","WMEEJ3BA0FK817526","vancouver",-123.10785,49.28397,0
"10085","E 43rd Ave 2048, V5P Vancouver",NA,"CE","GOOD",57,"GOOD","722NWN","FALSE","WMEEJ3BA4DK641755","vancouver",-123.06446,49.23123,0
"10086","Chesterfield Ave 427, V7M North Vancouver",NA,"CE","GOOD",84,"GOOD","921SLD","FALSE","WMEEJ3BA2CK568108","vancouver",-123.07921,49.31587,0
"10087","2571 Smith Street, Richmond, V6X",NA,"CE","GOOD",100,"GOOD","576MVT","TRUE","WMEEJ3BA1FK818460","vancouver",-123.12549,49.19451,0
"10088","Renfrew St 135, V5K Vancouver",NA,"CE","GOOD",90,"GOOD","582XNS","FALSE","WMEEJ3BA7EK761339","vancouver",-123.04416,49.2836,0
"10089","1031 Boundary Road, Vancouver, V5K",NA,"CE","GOOD",57,"GOOD","391MWJ","TRUE","WMEEJ3BA5FK818431","vancouver",-123.02379,49.27595,0
"10090","189 National Avenue, Vancouver, V6A",NA,"CE","GOOD",100,"GOOD","AS770S","TRUE","WMEEJ3BA4FK814578","vancouver",-123.10048,49.27493,0
"10091","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",68,"GOOD","390MWJ","TRUE","WMEEJ3BA6FK817787","vancouver",-123.10785,49.28397,0
"10092","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",48,"GOOD","051WDS","FALSE","WMEEJ3BA4BK459955","vancouver",-123.10785,49.28397,0
"10093","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",72,"GOOD","696NWN","FALSE","WMEEJ3BAXDK644336","vancouver",-123.10785,49.28397,0
"10094","E Pender St 1012, V6A Vancouver",NA,"CE","GOOD",57,"GOOD","960SLD","FALSE","WMEEJ3BA6CK570492","vancouver",-123.08193,49.28006,0
"10095","Columbia St 7453, V5X Vancouver",NA,"CE","GOOD",100,"GOOD","133PVV","FALSE","WMEEJ3BA0DK699863","vancouver",-123.11098,49.2173,0
"10096","150 W.Pender, Easypark, Any unreserved stall on L2",NA,"CE","GOOD",100,"GOOD","607XNS","FALSE","WMEEJ3BA9EK761195","vancouver",-123.10972,49.28102,0
"10097","520 Industrial Avenue, Vancouver, V6A",NA,"CE","GOOD",21,"GOOD","AS994S","TRUE","WMEEJ3BA8FK799874","vancouver",-123.09306,49.26899,0
"10098","3139 Saint Catherines Street, Vancouver, V5T",NA,"CE","GOOD",46,"GOOD","AS855S","TRUE","WMEEJ3BA8FK815085","vancouver",-123.08583,49.25643,0
"10099","890 Harbourside Drive, North Vancouver City, V7P",NA,"CE","GOOD",50,"GOOD","AS860S","TRUE","WMEEJ3BA8FK815331","vancouver",-123.09886,49.31464,0
"10100","W 57th Ave 2152, V6P Vancouver",NA,"CE","GOOD",42,"GOOD","940TRS","FALSE","WMEEJ3BA7EK731144","vancouver",-123.15641,49.21952,0
"10101","72 St Georges Ave, surface lot.5 spaces w/overflow",NA,"CE","GOOD",21,"GOOD","965WDR","FALSE","WMEEJ3BA8BK459151","vancouver",-123.07579,49.30982,0
"10102","6709 Marine Crescent, Vancouver, V6P",NA,"CE","GOOD",85,"GOOD","AS985S","TRUE","WMEEJ3BA8FK814244","vancouver",-123.16389,49.22522,0
"10103","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",90,"GOOD","379MWJ","TRUE","WMEEJ3BA1FK817664","vancouver",-123.10785,49.28397,0
"10104","3605 Adanac Street, Vancouver, V5K",NA,"CE","GOOD",62,"GOOD","378MWJ","TRUE","WMEEJ3BA1FK817289","vancouver",-123.0256,49.27764,0
"10105","6651 Elmbridge Way, Richmond, V7C",NA,"CE","GOOD",82,"GOOD","377MWJ","TRUE","WMEEJ3BA2FK815941","vancouver",-123.15264,49.17135,0
"10106","1601 Philip Avenue, North Vancouver District, V7P",NA,"CE","GOOD",32,"GOOD","365MWJ","TRUE","WMEEJ3BA1FK817034","vancouver",-123.11362,49.32369,0
"10107","7507 Heather Street, Vancouver, V6P",NA,"CE","GOOD",26,"GOOD","362MWJ","TRUE","WMEEJ3BA1FK816255","vancouver",-123.12398,49.21682,0
"10108","Templeton Drive, Vancouver, V5L",NA,"CE","GOOD",98,"GOOD","361MWJ","TRUE","WMEEJ3BA1FK816188","vancouver",-123.0598,49.28453,0
"10109","Horseshoe Bay Surface lot - 10 car2go",NA,"CE","GOOD",100,"GOOD","358MWJ","TRUE","WMEEJ3BA0FK818210","vancouver",-123.27342,49.3737,0
"10110","2477 East 49th Avenue, Vancouver, V5S",NA,"CE","GOOD",82,"GOOD","356MWJ","TRUE","WMEEJ3BAXFK815623","vancouver",-123.05652,49.22485,0
"10111","2888 Triumph Street, Vancouver, V5K",NA,"CE","GOOD",78,"GOOD","AS610S","TRUE","WMEEJ3BA1FK817826","vancouver",-123.04447,49.28385,0
"10112","BC ferries longterm underground lot spaces56 57 58",NA,"CE","GOOD",78,"GOOD","833NRN","FALSE","WMEEJ3BA5DK629002","vancouver",-123.27335,49.37221,0
"10113","150 W.Pender, Easypark, Any unreserved stall on L2",NA,"CE","GOOD",60,"GOOD","353MWJ","TRUE","WMEEJ3BAXFK818604","vancouver",-123.10972,49.28102,0
"10114","Harbourside Pl, V7P North Vancouver",NA,"CE","GOOD",36,"GOOD","889WDR","FALSE","WMEEJ3BA9BK459286","vancouver",-123.09588,49.31355,0
"10115","1793 Tatlow Avenue, North Vancouver District, V7P",NA,"CE","GOOD",100,"GOOD","AS984S","TRUE","WMEEJ3BA8FK814339","vancouver",-123.11755,49.32574,0
"10116","6500 Gilbert Road - Richmond",NA,"CE","GOOD",100,"GOOD","AS652S","TRUE","WMEEJ3BA0FK815470","vancouver",-123.14706,49.16711,0
"10117","1290 Cartwright St,surface lot.6 spots w/overflow",NA,"CE","GOOD",100,"GOOD","616MVT","TRUE","WMEEJ3BA2FK815499","vancouver",-123.13282,49.26948,0
"10118","W 15th St 1760, V7P North Vancouver District",NA,"CE","UNACCEPTABLE",100,"GOOD","053WDS","FALSE","WMEEJ3BA5BK459964","vancouver",-123.11828,49.32225,0
"10119","6Pack Indoor Beach Parking",NA,"CE","GOOD",100,"GOOD","219WSD","FALSE","WMEEJ3BA5DK620882","vancouver",-123.07878,49.20339,0
"10120","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",67,"GOOD","163WTX","TRUE","WMEEJ3BA8FK818360","vancouver",-123.10785,49.28397,0
"10121","Grouse Mountain Parking",NA,"CE","GOOD",81,"UNACCEPTABLE","588XNS","FALSE","WMEEJ3BA4EK761184","vancouver",-123.09629,49.37093,0
"10122","1519 West 34th Avenue, Vancouver, V6M",NA,"CE","GOOD",100,"GOOD","389MWJ","TRUE","WMEEJ3BA6FK818129","vancouver",-123.14008,49.24093,0
"10123","6Pack Indoor Beach Parking",NA,"CE","GOOD",56,"GOOD","723MVT","TRUE","WMEEJ3BAXFK818165","vancouver",-123.07878,49.20339,0
"10124","7216 Cypress Street, Vancouver, V6P",NA,"CE","GOOD",100,"GOOD","AS650S","TRUE","WMEEJ3BA0FK815629","vancouver",-123.14964,49.22017,0
"10125","Kirkland St 6243, V5S Vancouver",NA,"CE","UNACCEPTABLE",42,"GOOD","316TMR","FALSE","WMEEJ3BA6DK719906","vancouver",-123.02483,49.22756,0
"10126","Turner St 2918, V5K Vancouver",NA,"CE","GOOD",51,"GOOD","613XNS","FALSE","WMEEJ3BA6EK762515","vancouver",-123.04362,49.27911,0
"10127","BC ferries longterm underground lot spaces56 57 58",NA,"CE","GOOD",35,"GOOD","AS880S","TRUE","WMEEJ3BAXFK816948","vancouver",-123.27335,49.37221,0
"10128","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",100,"GOOD","195MNL","TRUE","WMEEJ3BA1FK815901","vancouver",-123.10785,49.28397,0
"10129","872 Richards St,surface lot off alley.8 +overflow",NA,"CE","GOOD",63,"UNACCEPTABLE","877SLD","FALSE","WMEEJ3BA8CK568629","vancouver",-123.11889,49.27914,0
"10130","E 40th Ave 2042, V5P Vancouver",NA,"CE","UNACCEPTABLE",87,"GOOD","951WDR","FALSE","WMEEJ3BA9BK459725","vancouver",-123.0645,49.23388,0
"10131","655 West 7th Avenue, Vancouver, V5Z",NA,"CE","GOOD",100,"GOOD","AS867S","TRUE","WMEEJ3BA8FK816110","vancouver",-123.11883,49.26505,0
"10132","3449 East 5th Avenue, Vancouver, V5M",NA,"CE","GOOD",25,"GOOD","AS799S","TRUE","WMEEJ3BAXFK816562","vancouver",-123.02988,49.2657,0
"10133","W 15th St 1258, V7P North Vancouver District",NA,"CE","GOOD",100,"GOOD","832NRN","FALSE","WMEEJ3BA5DK629226","vancouver",-123.10946,49.32209,0
"10134","Nelson St 1986, V6G Vancouver",NA,"CE","GOOD",39,"GOOD","804NRN","FALSE","WMEEJ3BA4DK628679","vancouver",-123.14148,49.29116,0
"10135","BC ferries longterm underground lot spaces56 57 58",NA,"CE","GOOD",60,"GOOD","210WSD","FALSE","WMEEJ3BA1DK620720","vancouver",-123.27335,49.37221,0
"10136","W 17th St 1080, V7P North Vancouver District",NA,"CE","GOOD",60,"GOOD","616XNS","FALSE","WMEEJ3BA9EK762587","vancouver",-123.10331,49.3248,0
"10137","28th St W 553, V7N North Vancouver",NA,"CE","GOOD",96,"GOOD","802NRN","FALSE","WMEEJ3BA4DK629251","vancouver",-123.08642,49.33517,0
"10138","E 32nd Ave 122, V5V Vancouver",NA,"CE","GOOD",90,"GOOD","926TRS","FALSE","WMEEJ3BA0EK731227","vancouver",-123.10233,49.24198,0
"10139","W 21st Ave 924, V5Z Vancouver",NA,"CE","UNACCEPTABLE",84,"GOOD","688NWN","FALSE","WMEEJ3BA7DK644262","vancouver",-123.12519,49.25264,0
"10140","403 St. David's Avenue, North Vancouver City, V7L",NA,"CE","GOOD",25,"GOOD","AS931S","TRUE","WMEEJ3BA4FK816573","vancouver",-123.06599,49.31149,0
"10141","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",100,"GOOD","AS015T","TRUE","WMEEJ3BA2FK817530","vancouver",-123.10785,49.28397,0
"10142","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",100,"GOOD","AS862S","TRUE","WMEEJ3BA8FK815474","vancouver",-123.10785,49.28397,0
"10143","1880 Ontario Street, Vancouver, V5T",NA,"CE","GOOD",68,"GOOD","AS053T","TRUE","WMEEJ3BA5FK815805","vancouver",-123.10463,49.26855,0
"10144","Alexander St 664, V6A Vancouver",NA,"CE","GOOD",21,"UNACCEPTABLE","709NWN","FALSE","WMEEJ3BA2DK641995","vancouver",-123.08994,49.28389,0
"10145","200 Granville square,lower lvl.15 car2go +overflow",NA,"CE","GOOD",98,"GOOD","399MWJ","TRUE","WMEEJ3BAXFK817436","vancouver",-123.11268,49.28605,0
"10146","6131 Bowling Green Road Richmond",NA,"CE","GOOD",27,"GOOD","939TRS","FALSE","WMEEJ3BA7EK730981","vancouver",-123.14275,49.1693,0
"10147","Harbour Ave 371, V7J North Vancouver District",NA,"CE","GOOD",100,"GOOD","685NWN","FALSE","WMEEJ3BA7DK643984","vancouver",-123.03424,49.30767,0
"10148","W 68th Ave 716, V6P Vancouver",NA,"CE","GOOD",54,"GOOD","597XNS","FALSE","WMEEJ3BA0EK761781","vancouver",-123.12083,49.21027,0
"10149","200 Granville square,lower lvl.15 car2go +overflow",NA,"CE","GOOD",87,"GOOD","AS722S","TRUE","WMEEJ3BA8FK817791","vancouver",-123.11268,49.28605,0
"10150","Hope Rd 1676, V7P North Vancouver District",NA,"CE","GOOD",87,"GOOD","706NWN","FALSE","WMEEJ3BA0DK643731","vancouver",-123.11714,49.32592,0
"10151","1436 Graveley Street, Vancouver, V5L",NA,"CE","GOOD",100,"GOOD","AS035T","TRUE","WMEEJ3BA6FK817658","vancouver",-123.07449,49.27054,0
"10152","Keith Rd E 247, V7L North Vancouver",NA,"CE","UNACCEPTABLE",66,"UNACCEPTABLE","127PVV","FALSE","WMEEJ3BA1DK700244","vancouver",-123.06881,49.31469,0
"10153","595 West 6th Ave, surface lot.2 spots w/overflow",NA,"CE","GOOD",100,"GOOD","AS013T","TRUE","WMEEJ3BA2FK816894","vancouver",-123.11597,49.26637,0
"10154","BC ferries longterm underground lot spaces56 57 58",NA,"CE","GOOD",39,"GOOD","640MVT","TRUE","WMEEJ3BA5FK815383","vancouver",-123.27335,49.37221,0
"10155","2178 West 33rd Avenue, Vancouver, V6M",NA,"CE","GOOD",100,"GOOD","AS048T","TRUE","WMEEJ3BA7FK817782","vancouver",-123.15663,49.24211,0
"10156","Alderbridge Way 8154, V6X Richmond",NA,"CE","GOOD",24,"GOOD","927TRS","FALSE","WMEEJ3BA2EK731293","vancouver",-123.13432,49.17681,0
"10157","709 West 15th Street, North Vancouver City, V7M",NA,"CE","GOOD",25,"GOOD","611MVT","TRUE","WMEEJ3BA2FK818113","vancouver",-123.09156,49.3223,0
"10158","Carlisle St 2915, V5K Vancouver",NA,"CE","GOOD",100,"GOOD","944WDR","FALSE","WMEEJ3BA4BK459633","vancouver",-123.04371,49.27966,0
"10159","UBC -6191 Agronomy Rd - Enter from laneway 4 cars",NA,"CE","GOOD",54,"GOOD","680NWN","FALSE","WMEEJ3BA5DK644678","vancouver",-123.24648,49.26188,0
"10160","898 Main Street, Vancouver, V6A",NA,"CE","GOOD",35,"GOOD","AS641S","TRUE","WMEEJ3BA9FK814253","vancouver",-123.09976,49.27736,0
"10161","72 St Georges Ave, surface lot.5 spaces w/overflow",NA,"CE","GOOD",45,"GOOD","AS612S","TRUE","WMEEJ3BA1FK817504","vancouver",-123.07579,49.30982,0
"10162","540 West Keith Road, North Vancouver City, V7M",NA,"CE","GOOD",85,"GOOD","AS715S","TRUE","WMEEJ3BA8FK818133","vancouver",-123.08668,49.32016,0
"10163","E Pender St 353, V6A Vancouver",NA,"CE","GOOD",27,"GOOD","958WDR","FALSE","WMEEJ3BA2BK459503","vancouver",-123.09619,49.28031,0
"10164","2857 Pandora Street, Vancouver, V5K",NA,"CE","GOOD",65,"GOOD","AS815S","TRUE","WMEEJ3BA3FK817536","vancouver",-123.04548,49.28303,0
"10165","East Blvd 7255, V6P Vancouver",NA,"CE","GOOD",69,"GOOD","041WDS","FALSE","WMEEJ3BA5BK457020","vancouver",-123.15017,49.21977,0
"10166","1823 Chesterfield Avenue, North Vancouver City, V7M",NA,"CE","GOOD",100,"GOOD","AS708S","TRUE","WMEEJ3BA9FK815564","vancouver",-123.07544,49.32565,0
"10167","326 West 3rd Street, North Vancouver City, V7M",NA,"CE","GOOD",64,"GOOD","670MVT","TRUE","WMEEJ3BA7FK816065","vancouver",-123.08412,49.31651,0
"10168","Horseshoe Bay Surface lot - 10 car2go",NA,"CE","GOOD",21,"GOOD","681NWN","FALSE","WMEEJ3BA6DK642857","vancouver",-123.27342,49.3737,0
"10169","Gladstone Avenue, North Vancouver District, V7L",NA,"CE","GOOD",89,"GOOD","AS690S","TRUE","WMEEJ3BA5FK815058","vancouver",-123.04587,49.31422,0
"10170","E 7th Ave 2922, V5M Vancouver",NA,"CE","GOOD",100,"GOOD","694NWN","FALSE","WMEEJ3BAXDK641498","vancouver",-123.04366,49.26391,0
"10171","W 17th Ave 4086, V6S Vancouver",NA,"CE","GOOD",54,"GOOD","043WDS","FALSE","WMEEJ3BA1BK457032","vancouver",-123.19616,49.25751,0
"10172","Lonsdale Ave 2658, V7N North Vancouver",NA,"CE","GOOD",21,"GOOD","147PVV","FALSE","WMEEJ3BA6DK699687","vancouver",-123.07194,49.33381,0
"10173","1083 Churchill Crescent, North Vancouver District, V7P",NA,"CE","GOOD",100,"GOOD","694MVT","TRUE","WMEEJ3BA9FK816259","vancouver",-123.10442,49.32288,0
"10174","Brand St 335, V7N North Vancouver",NA,"CE","GOOD",100,"GOOD","884SLD","FALSE","WMEEJ3BA8CK567691","vancouver",-123.06395,49.33498,0
"10175","W 13th Ave 640, V5Z Vancouver",NA,"CE","GOOD",39,"GOOD","148PVV","FALSE","WMEEJ3BA6DK699754","vancouver",-123.11852,49.25955,0
"10176","Slocan Street, Vancouver, V5M",NA,"CE","GOOD",50,"GOOD","AS789S","TRUE","WMEEJ3BA9FK818206","vancouver",-123.04956,49.25885,0
"10177","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",51,"GOOD","847NRN","FALSE","WMEEJ3BA0DK629098","vancouver",-123.10785,49.28397,0
"10178","29th St W 214, V7N North Vancouver District",NA,"CE","GOOD",75,"GOOD","039WDS","FALSE","WMEEJ3BA8BK455519","vancouver",-123.07547,49.3357,0
"10179","Commercial St 4269, V5N Vancouver",NA,"CE","GOOD",51,"GOOD","676NWN","FALSE","WMEEJ3BA5DK643028","vancouver",-123.06781,49.2467,0
"10180","Larson Rd 2027, V7M North Vancouver",NA,"CE","GOOD",78,"UNACCEPTABLE","994WDR","FALSE","WMEEJ3BA9BK458185","vancouver",-123.08612,49.32767,0
"10181","E Cordova St 419, V6A Vancouver",NA,"CE","GOOD",33,"GOOD","009WDS","FALSE","WMEEJ3BA5BK459625","vancouver",-123.09486,49.28223,0
"10182","Churchill Cres 1023, V7P North Vancouver District",NA,"CE","GOOD",84,"GOOD","923SLD","FALSE","WMEEJ3BAXCK570270","vancouver",-123.10277,49.32289,0
"10183","BCIT Lot B",NA,"CE","GOOD",78,"GOOD","575XNS","FALSE","WMEEJ3BAXEK762159","vancouver",-122.99843,49.2514,0
"10184","6988 Cypress Street, Vancouver, V6P",NA,"CE","GOOD",62,"GOOD","AS763S","TRUE","WMEEJ3BA3FK815107","vancouver",-123.14958,49.22222,0
"10185","72 St Georges Ave, surface lot.5 spaces w/overflow",NA,"CE","GOOD",25,"GOOD","608MVT","TRUE","WMEEJ3BA2FK815017","vancouver",-123.07579,49.30982,0
"10186","Main St 5879, V5W Vancouver",NA,"CE","GOOD",100,"GOOD","296TMR","FALSE","WMEEJ3BA4DK720441","vancouver",-123.10156,49.23146,0
"10187","10th St E 219, V7L North Vancouver",NA,"CE","GOOD",42,"GOOD","854WDR","FALSE","WMEEJ3BA4BK458238","vancouver",-123.0688,49.31681,0
"10188","150 W.Pender, Easypark, Any unreserved stall on L2",NA,"CE","GOOD",100,"GOOD","355MWJ","TRUE","WMEEJ3BAXFK815489","vancouver",-123.10972,49.28102,0
"10189","1269 West 15th Street, North Vancouver District, V7P",NA,"CE","GOOD",35,"GOOD","AS833S","TRUE","WMEEJ3BA2FK814434","vancouver",-123.10986,49.32208,0
"10190","180 St 5564, V3S Surrey",NA,"CE","GOOD",63,"UNACCEPTABLE","933TRS","FALSE","WMEEJ3BA4EK733062","vancouver",-122.72379,49.10341,0
"10191","16th St E 743, V7L North Vancouver",NA,"CE","GOOD",39,"GOOD","BL569H","FALSE","WMEEJ3BA9DK704848","vancouver",-123.05291,49.32289,0
"10192","Garden Dr 2757, V5N Vancouver",NA,"CE","GOOD",81,"GOOD","160PVV","FALSE","WMEEJ3BA3DK703422","vancouver",-123.05822,49.25988,0
"10193","Crowley Dr 3492, V5R Vancouver",NA,"CE","GOOD",60,"GOOD","842MSB","FALSE","WMEEJ3BA0DK698986","vancouver",-123.02954,49.23609,0
"10194","1049 West 59th Avenue, Vancouver, V6P",NA,"CE","GOOD",26,"GOOD","AS635S","TRUE","WMEEJ3BA9FK814608","vancouver",-123.12997,49.21721,0
"10195","W 37th Ave 1539, V6M Vancouver",NA,"CE","GOOD",81,"GOOD","631XNS","FALSE","WMEEJ3BA3EK762908","vancouver",-123.14035,49.2381,0
"10196","Gaston Street, Vancouver, V5R",NA,"CE","GOOD",56,"GOOD","AS998S","TRUE","WMEEJ3BA7FK814798","vancouver",-123.03021,49.23711,0
"10197","975 Mainland St, on street. fits 4 car2go",NA,"CE","GOOD",30,"GOOD","602XNS","FALSE","WMEEJ3BA5EK762408","vancouver",-123.11815,49.27731,0
"10198","1090 East Georgia Street, Vancouver, V6A",NA,"CE","GOOD",45,"GOOD","396MWJ","TRUE","WMEEJ3BA4FK817450","vancouver",-123.08162,49.2782,0
"10199","Marguerite St 4959, V6M Vancouver",NA,"CE","GOOD",87,"UNACCEPTABLE","614XHC","FALSE","WMEEJ3BA5AK367221","vancouver",-123.14415,49.24139,0
"10200","25th St W 526, V7N North Vancouver",NA,"CE","GOOD",100,"GOOD","613XHC","FALSE","WMEEJ3BA8AK367133","vancouver",-123.08534,49.33242,0
"10201","Yew St 5369, V6M Vancouver",NA,"CE","GOOD",39,"GOOD","640XNS","FALSE","WMEEJ3BA4EK763100","vancouver",-123.15842,49.23779,0
"10202","151 Athletes Way. On-street, fits 6 cars",NA,"CE","GOOD",87,"GOOD","888SLD","FALSE","WMEEJ3BA4CK572743","vancouver",-123.10836,49.27163,0
"10203","E 43rd Ave 582, V5W Vancouver",NA,"CE","GOOD",100,"GOOD","046WDS","FALSE","WMEEJ3BA2BK458206","vancouver",-123.09248,49.23099,0
"10204","323 Renfrew St, on street. Fits 4 car2go",NA,"CE","GOOD",96,"GOOD","AS851S","TRUE","WMEEJ3BA8FK814762","vancouver",-123.04424,49.2818,0
"10205","Grouse Mountain Parking",NA,"CE","GOOD",60,"GOOD","AS933S","TRUE","WMEEJ3BA4FK817111","vancouver",-123.09629,49.37093,0
"10206","Prior St 652, V6A Vancouver",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","149PVV","FALSE","WMEEJ3BA7DK701219","vancouver",-123.09059,49.27659,0
"10207","Elmbridge Way, Richmond, V7C",NA,"CE","GOOD",70,"GOOD","AS030T","TRUE","WMEEJ3BA6FK815716","vancouver",-123.15243,49.17093,0
"10208","72 St Georges Ave, surface lot.5 spaces w/overflow",NA,"CE","GOOD",100,"GOOD","897SLD","FALSE","WMEEJ3BA0CK569354","vancouver",-123.07579,49.30982,0
"10209","Austrey Ave 3357, V5R Vancouver",NA,"CE","GOOD",75,"GOOD","957SLD","FALSE","WMEEJ3BA6CK570640","vancouver",-123.0348,49.23785,0
"10210","19th St W 870, V7P North Vancouver",NA,"CE","GOOD",21,"GOOD","940SLD","FALSE","WMEEJ3BA6CK568175","vancouver",-123.09669,49.32646,0
"10211","20th St E 265, V7L North Vancouver",NA,"CE","GOOD",18,"GOOD","828NRN","FALSE","WMEEJ3BA5DK629470","vancouver",-123.06704,49.32716,0
"10212","6008 Prince Edward Street, Vancouver, V5W",NA,"CE","GOOD",98,"GOOD","AS874S","TRUE","WMEEJ3BA8FK817354","vancouver",-123.09737,49.22998,0
"10213","Willow St 2275, V5Z Vancouver",NA,"CE","UNACCEPTABLE",72,"UNACCEPTABLE","892WDR","FALSE","WMEEJ3BA2BK458335","vancouver",-123.1218,49.2653,0
"10214","Somerset St 389, V7N North Vancouver",NA,"CE","GOOD",42,"GOOD","134PVV","FALSE","WMEEJ3BA7DK699133","vancouver",-123.06239,49.33477,0
"10215","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",100,"GOOD","AS059T","TRUE","WMEEJ3BA5FK816890","vancouver",-123.10785,49.28397,0
"10216","BC ferries longterm underground lot spaces56 57 58",NA,"CE","GOOD",78,"GOOD","294TMR","FALSE","WMEEJ3BA3DK720799","vancouver",-123.27335,49.37221,0
"10217","Woodland Dr 1615, V5L Vancouver",NA,"CE","GOOD",24,"GOOD","224WSD","FALSE","WMEEJ3BA3DK621819","vancouver",-123.07353,49.27031,0
"10218","1288 Alberni Street, Vancouver, V6E",NA,"CE","GOOD",57,"GOOD","AS009T","TRUE","WMEEJ3BA2FK816152","vancouver",-123.12682,49.28702,0
"10219","3rd St W 816, V7P North Vancouver",NA,"CE","GOOD",100,"GOOD","933SLD","FALSE","WMEEJ3BA2CK569176","vancouver",-123.0953,49.32018,0
"10220","200 Granville square,lower lvl.15 car2go +overflow",NA,"CE","GOOD",62,"GOOD","647MVT","TRUE","WMEEJ3BA5FK818574","vancouver",-123.11268,49.28605,0
"10221","E 14th Ave 830, V5T Vancouver",NA,"CE","GOOD",100,"GOOD","812NRN","FALSE","WMEEJ3BA9DK630394","vancouver",-123.08648,49.25787,0
"10222","Oak St 5012, V6M Vancouver",NA,"CE","GOOD",66,"GOOD","990WDR","FALSE","WMEEJ3BA4BK458496","vancouver",-123.12761,49.23902,0
"10223","Keith Rd E 342, V7L North Vancouver",NA,"CE","GOOD",30,"GOOD","150PVV","FALSE","WMEEJ3BA7DK702080","vancouver",-123.06528,49.31367,0
"10224","150 W.Pender, Easypark, Any unreserved stall on L2",NA,"CE","GOOD",39,"GOOD","036WDS","FALSE","WMEEJ3BAXBK458583","vancouver",-123.10972,49.28102,0
"10225","5860 Tyne Street, Vancouver, V5R",NA,"CE","GOOD",48,"GOOD","AS849S","TRUE","WMEEJ3BA2FK805734","vancouver",-123.03161,49.23157,0
"10226","150 W.Pender, Easypark, Any unreserved stall on L2",NA,"CE","GOOD",100,"GOOD","656MVW","TRUE","WMEEJ3BA0FK816456","vancouver",-123.10972,49.28102,0
"10227","688 Cambie St, surface lot. Fits 12 car2go",NA,"CE","GOOD",57,"GOOD","AS697S","TRUE","WMEEJ3BA5FK809731","vancouver",-123.11182,49.28019,0
"10228","431 McLean Drive, Vancouver, V5L",NA,"CE","GOOD",71,"GOOD","634MVT","TRUE","WMEEJ3BA4FK818193","vancouver",-123.07413,49.28158,0
"10229","794 Powell Street, Vancouver, V6A",NA,"CE","GOOD",100,"GOOD","644MVT","TRUE","WMEEJ3BA5FK817411","vancouver",-123.08754,49.28291,0
"10230","160 Water St, EasyPark parkade. Overflow on roof",NA,"CE","GOOD",81,"GOOD","178MNL","TRUE","WMEEJ3BA0FK816005","vancouver",-123.10785,49.28397,0
"10231","W 37th Ave 1486, V6M Vancouver",NA,"CE","GOOD",100,"GOOD","975WDR","FALSE","WMEEJ3BA4BK459471","vancouver",-123.13914,49.23797,0
"10232","Connaught Dr 4797, V6J Vancouver",NA,"CE","GOOD",66,"GOOD","687NWN","FALSE","WMEEJ3BA7DK644097","vancouver",-123.14221,49.24245,0
"10233","BC ferries longterm underground lot spaces56 57 58",NA,"CE","GOOD",100,"GOOD","811NRN","FALSE","WMEEJ3BAXDK628573","vancouver",-123.27335,49.37221,0
"10234","3rd St W 837, V7P North Vancouver",NA,"CE","GOOD",69,"GOOD","875SLD","FALSE","WMEEJ3BA3CK569008","vancouver",-123.09617,49.32012,0
"10235","Pandora St 2853, V5K Vancouver",NA,"CE","GOOD",100,"GOOD","131PVV","FALSE","WMEEJ3BA4DK699140","vancouver",-123.04524,49.28301,0
"10236","7531 Ontario Street, Vancouver, V5X",NA,"CE","GOOD",87,"GOOD","631MVT","TRUE","WMEEJ3BA4FK817951","vancouver",-123.10639,49.21648,0
"10237","2435 Napier Street, Vancouver, V5K",NA,"CE","GOOD",81,"GOOD","657MVW","TRUE","WMEEJ3BA0FK814948","vancouver",-123.05555,49.27498,0
