"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time.."
"551","Palma Plz 1586, 78703 Austin",NA,"CE","UNACCEPTABLE",27,"GOOD","FGZ 8611","FALSE","WMEEJ3BA0FK800323","austin",-97.75778,30.28234,0,2015-12-05 22:20:37
"552","W 31 1/2 St 655, 78705 Austin",NA,"CE","GOOD",36,"GOOD","FGZ 8613","FALSE","WMEEJ3BA0FK801357","austin",-97.74187,30.29872,0,2015-12-05 22:20:37
"553","Cromwell Cir 2376, 78741 Austin",NA,"CE","GOOD",42,"GOOD","FGZ 8627","FALSE","WMEEJ3BA4FK802477","austin",-97.71922,30.22676,0,2015-12-05 22:20:37
"554","Burnet Rd 4256, 78756 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8801","FALSE","WMEEJ3BA8FK801526","austin",-97.74345,30.31247,0,2015-12-05 22:20:37
"555","Campbell St 576, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2833","FALSE","WMEEJ3BA7FK802263","austin",-97.7644,30.27563,0,2015-12-05 22:20:37
"556","Berkman Dr, 78723 Austin",NA,"CE","GOOD",30,"GOOD","CZT 0997","FALSE","WMEEJ3BA9EK748432","austin",-97.69901,30.30251,0,2015-12-05 22:20:37
"557","E 3rd St 1262, 78702 Austin",NA,"CE","GOOD",36,"GOOD","CSF 9062","FALSE","WMEEJ3BA7EK733718","austin",-97.73107,30.26152,0,2015-12-05 22:20:37
"558","Chicon St 1923, 78722 Austin",NA,"CE","UNACCEPTABLE",33,"UNACCEPTABLE","CZT 0996","FALSE","WMEEJ3BA9EK748575","austin",-97.72117,30.28005,0,2015-12-05 22:20:37
"559","E Riverside Dr 2347, 78741 Austin",NA,"CE","UNACCEPTABLE",15,"UNACCEPTABLE","FBV 4472","FALSE","WMEEJ3BA5FK802617","austin",-97.72573,30.23596,0,2015-12-05 22:20:37
"560","E 3rd St 158, 78701 Austin",NA,"CE","GOOD",63,"GOOD","CZT 1028","FALSE","WMEEJ3BA5EK748105","austin",-97.74292,30.26544,0,2015-12-05 22:20:37
"561","E 7th St 1117, 78702 Austin",NA,"CE","GOOD",36,"GOOD","FHB 1676","FALSE","WMEEJ3BA6FK802724","austin",-97.73043,30.26538,0,2015-12-05 22:20:37
"562","E 26th St 882, 78705 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4372","FALSE","WMEEJ3BA2FK798591","austin",-97.72764,30.28766,0,2015-12-05 22:20:37
"563","Shoal Creek Blvd 4544, 78756 Austin",NA,"CE","GOOD",84,"GOOD","FBV 4366","FALSE","WMEEJ3BA0FK799741","austin",-97.7457,30.31803,0,2015-12-05 22:20:37
"564","E 30th St 349, 78705 Austin",NA,"CE","GOOD",21,"GOOD","CSG 1518","FALSE","WMEEJ3BA3EK734896","austin",-97.73543,30.29263,0,2015-12-05 22:20:37
"565","Rainey St 50, 78701 Austin",NA,"CE","GOOD",90,"GOOD","CZT 1033","FALSE","WMEEJ3BA9EK748513","austin",-97.7394,30.25718,0,2015-12-05 22:20:37
"566","W 7th St 283, 78701 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2830","FALSE","WMEEJ3BAXFK800670","austin",-97.74474,30.26949,0,2015-12-05 22:20:37
"567","Hart Ln 7236, 78731 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4430","FALSE","WMEEJ3BA3FK799460","austin",-97.75513,30.35687,0,2015-12-05 22:20:37
"568","E 32nd St 1411, 78722 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8677","FALSE","WMEEJ3BA1FK801948","austin",-97.71965,30.28809,0,2015-12-05 22:20:37
"569","Waller St 668, 78702 Austin",NA,"CE","GOOD",84,"GOOD","FHB 1328","FALSE","WMEEJ3BA0FK801701","austin",-97.73026,30.26507,0,2015-12-05 22:20:37
"570","E 11th St 1487, 78702 Austin",NA,"CE","GOOD",100,"GOOD","CSF 9069","FALSE","WMEEJ3BA7EK733766","austin",-97.72514,30.26766,0,2015-12-05 22:25:38
"571","E 1st St 2384, 78702 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4383","FALSE","WMEEJ3BAXFK799407","austin",-97.71775,30.25513,0,2015-12-05 22:25:38
"572","The Enclave - 1005 W Stassney Lane - 2 Spaces",NA,"CE","GOOD",100,"GOOD","FBV 4428","FALSE","WMEEJ3BA3FK799491","austin",-97.78589,30.2098,0,2015-12-05 22:25:38
"573","Krebs Ln 149, 78704 Austin",NA,"CE","GOOD",36,"GOOD","CSG 1541","FALSE","WMEEJ3BA7EK734657","austin",-97.76305,30.22566,0,2015-12-05 22:25:38
"574","West Ave 1640, 78701 Austin",NA,"CE","GOOD",87,"GOOD","FJC 9793","FALSE","WMEEJ3BA6FK801945","austin",-97.74677,30.28045,0,2015-12-05 22:25:38
"575","E 9th St 618, 78701 Austin",NA,"CE","GOOD",39,"GOOD","FBV 4391","FALSE","WMEEJ3BA0FK799271","austin",-97.73589,30.26927,0,2015-12-05 22:25:38
"576","W 6th St 1853, 78703 Austin",NA,"CE","GOOD",15,"GOOD","CK9 T374","FALSE","WMEEJ3BA0AK417460","austin",-97.76579,30.27634,0,2015-12-05 22:25:38
"577","LCRA - Trade Center Dr",NA,"CE","GOOD",30,"GOOD","FHB 2832","FALSE","WMEEJ3BA9FK801907","austin",-97.71414,30.20749,0,2015-12-05 22:25:38
"578","Willow Hill Dr 2529, 78741 Austin",NA,"CE","GOOD",24,"GOOD","FHB 0201","FALSE","WMEEJ3BA9FK802121","austin",-97.72498,30.23316,0,2015-12-05 22:25:38
"579","One Texas Center",NA,"CE","GOOD",45,"GOOD","FHB 2825","FALSE","WMEEJ3BA4FK802818","austin",-97.74942,30.25811,0,2015-12-05 22:25:38
"580","Alameda Dr 1410, 78704 Austin",NA,"CE","GOOD",57,"GOOD","CK9 T375","FALSE","WMEEJ3BA3AK416755","austin",-97.74254,30.2474,0,2015-12-05 22:25:38
"581","The Retreat at Barton Creek - South Entrance",NA,"CE","GOOD",24,"GOOD","FBV 4471","FALSE","WMEEJ3BA1FK802551","austin",-97.79195,30.23759,0,2015-12-05 22:25:38
"582","Treehouse - 2501 Wickersham Lane - 3 Spaces",NA,"CE","GOOD",54,"GOOD","FHB 1675","FALSE","WMEEJ3BA3FK803216","austin",-97.72465,30.22479,0,2015-12-05 22:25:38
"583","E 5th St 1768, 78702 Austin",NA,"CE","GOOD",36,"GOOD","CK9 T306","FALSE","WMEEJ3BA1AK417872","austin",-97.72461,30.26145,0,2015-12-05 22:25:38
"584","Treadwell St 1245, 78704 Austin",NA,"CE","GOOD",30,"GOOD","GGG 3720","FALSE","WMEEJ3BA4FK801474","austin",-97.76094,30.25579,0,2015-12-05 22:25:38
"585","S Lamar Blvd 1213, 78704 Austin",NA,"CE","GOOD",96,"GOOD","CSG 1513","FALSE","WMEEJ3BAXEK736693","austin",-97.7623,30.2543,0,2015-12-05 22:25:38
"586","Manor Cir 2535, 78723 Austin",NA,"CE","GOOD",54,"GOOD","DBW 2626","FALSE","WMEEJ3BA5EK748251","austin",-97.68801,30.29699,0,2015-12-05 22:25:38
"587","S Congress Ave 3801, 78704 Austin",NA,"CE","GOOD",30,"GOOD","CYL 4628","FALSE","WMEEJ3BA8EK748969","austin",-97.76217,30.22586,0,2015-12-05 22:25:38
"588","One Highland Center",NA,"CE","GOOD",100,"GOOD","FGZ 8617","FALSE","WMEEJ3BA0FK802525","austin",-97.71164,30.32867,0,2015-12-05 22:25:38
"589","E 30th St 806, 78705 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4434","FALSE","WMEEJ3BAXFK799388","austin",-97.72937,30.29035,0,2015-12-05 22:25:38
"590","Woodrow Ave 5752, 78756 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8806","FALSE","WMEEJ3BA9FK801762","austin",-97.73252,30.32952,0,2015-12-05 22:25:38
"591","Esperanza Xing 3030, 78758 Austin",NA,"CE","GOOD",84,"GOOD","FJD 0199","FALSE","WMEEJ3BA3FK802874","austin",-97.72159,30.3991,0,2015-12-05 22:25:38
"592","Jones Rd 1957, 78745 Austin",NA,"CE","GOOD",100,"GOOD","CSG 1539","FALSE","WMEEJ3BA5EK734494","austin",-97.79366,30.22054,0,2015-12-05 22:25:38
"593","Willow St 1967, 78702 Austin",NA,"CE","GOOD",27,"GOOD","FHB 2856","FALSE","WMEEJ3BA0FK801410","austin",-97.72414,30.25591,0,2015-12-05 22:25:38
"594","Kirkwood Rd 1481, 78722 Austin",NA,"CE","GOOD",57,"GOOD","FGZ 8624","FALSE","WMEEJ3BA5FK802777","austin",-97.71465,30.29497,0,2015-12-05 22:25:38
"595","E 7th St 379, 78701 Austin",NA,"CE","GOOD",39,"GOOD","FJD 0195","FALSE","WMEEJ3BA6FK801721","austin",-97.73924,30.26802,0,2015-12-05 22:25:38
"596","LCRA - Trade Center Dr",NA,"CE","GOOD",90,"GOOD","CZS 9751","FALSE","WMEEJ3BA4EK748130","austin",-97.71414,30.20749,0,2015-12-05 22:25:38
"597","Creekline Dr 5092, 78745 Austin",NA,"CE","GOOD",30,"GOOD","CK9 T309","FALSE","WMEEJ3BA6AK416698","austin",-97.77638,30.21223,0,2015-12-05 22:25:38
"598","Cedar St 3752, 78705 Austin",NA,"CE","GOOD",96,"GOOD","FJD 0200","FALSE","WMEEJ3BA4FK802866","austin",-97.73488,30.30088,0,2015-12-05 22:25:38
"599","Dean Keaton and Whitis",NA,"CE","GOOD",78,"GOOD","FBV 4354","FALSE","WMEEJ3BA2FK799496","austin",-97.74003,30.28978,0,2015-12-05 22:25:38
"600","W 42nd St 146, 78751 Austin",NA,"CE","GOOD",42,"GOOD","FBV 4378","FALSE","WMEEJ3BA3FK799197","austin",-97.73092,30.30557,0,2015-12-05 22:25:38
"601","One Highland Center",NA,"CE","GOOD",63,"GOOD","FGZ 8802","FALSE","WMEEJ3BA5FK801502","austin",-97.71164,30.32867,0,2015-12-05 22:25:38
"602","Rabb Rd 1937, 78704 Austin",NA,"CE","GOOD",18,"GOOD","FHB 2826","FALSE","WMEEJ3BAXFK802547","austin",-97.77724,30.2544,0,2015-12-05 22:25:38
"603","Poquito St 1230, 78702 Austin",NA,"CE","GOOD",42,"GOOD","FHB 0204","FALSE","WMEEJ3BA1FK802193","austin",-97.71893,30.27424,0,2015-12-05 22:25:38
"604","Pease Rd 1464, 78703 Austin",NA,"CE","GOOD",84,"GOOD","FBV 4468","FALSE","WMEEJ3BA2FK802378","austin",-97.75917,30.28288,0,2015-12-05 22:25:38
"605","Faro Dr 1558, 78741 Austin",NA,"CE","GOOD",36,"GOOD","CYL 4630","FALSE","WMEEJ3BA9EK749032","austin",-97.71275,30.23402,0,2015-12-05 22:25:38
"606","Campbell St 551, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2865","FALSE","WMEEJ3BA3FK802468","austin",-97.76445,30.27532,0,2015-12-05 22:25:38
"607","Neches St 920, 78701 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2899","FALSE","WMEEJ3BA0FK800676","austin",-97.73721,30.2698,0,2015-12-05 22:25:38
"608","Valley View Rd 3781, 78704 Austin",NA,"CE","GOOD",39,"GOOD","FHB 1337","FALSE","WMEEJ3BA6FK800391","austin",-97.7824,30.23526,0,2015-12-05 22:25:38
"609","E 5th St 249, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4440","FALSE","WMEEJ3BAXFK799245","austin",-97.7413,30.2666,0,2015-12-05 22:25:38
"610","E 14th St 1934, 78702 Austin",NA,"CE","GOOD",96,"GOOD","CSF 8926","FALSE","WMEEJ3BA5EK733930","austin",-97.71997,30.27587,0,2015-12-05 22:25:38
"611","Stephen F Austin Dr, 78703 Austin",NA,"CE","GOOD",60,"GOOD","CZT 0999","FALSE","WMEEJ3BA4EK748886","austin",-97.77,30.27447,0,2015-12-05 22:25:38
"612","Grove Blvd 1219, 78741 Austin",NA,"CE","GOOD",87,"GOOD","DBW 2627","FALSE","WMEEJ3BA3EK748698","austin",-97.70478,30.23416,0,2015-12-05 22:25:38
"613","Hillside Villas Apartments 1",NA,"CE","GOOD",90,"GOOD","FBV 4358","FALSE","WMEEJ3BA2FK798395","austin",-97.72129,30.22831,0,2015-12-05 22:25:38
"614","Southridge Dr 3764, 78704 Austin",NA,"CE","GOOD",36,"GOOD","FHB 0200","FALSE","WMEEJ3BA7FK801825","austin",-97.77738,30.23226,0,2015-12-05 22:25:38
"615","Willow St 2767, 78702 Austin",NA,"CE","UNACCEPTABLE",81,"GOOD","FGZ 8680","FALSE","WMEEJ3BA5FK802696","austin",-97.71358,30.25235,0,2015-12-05 22:25:38
"616","Onion St 640, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FBV 4494","FALSE","WMEEJ3BA3FK802311","austin",-97.72729,30.26378,0,2015-12-05 22:25:38
"617","Mariposa Dr 1735, 78741 Austin",NA,"CE","UNACCEPTABLE",100,"GOOD","CK9 T285","FALSE","WMEEJ3BA6AK417916","austin",-97.73641,30.2359,0,2015-12-05 22:25:38
"618","Lavaca St 622, 78701 Austin",NA,"CE","GOOD",48,"GOOD","CSF 9074","FALSE","WMEEJ3BA8EK732979","austin",-97.74509,30.26892,0,2015-12-05 22:25:38
"619","Town Lake Cir 2411, 78741 Austin",NA,"CE","GOOD",96,"GOOD","FBV 4469","FALSE","WMEEJ3BA2FK802400","austin",-97.72279,30.23809,0,2015-12-05 22:25:38
"620","Woodbury Dr 3922, 78704 Austin",NA,"CE","GOOD",54,"GOOD","FBV 4425","FALSE","WMEEJ3BAXFK799584","austin",-97.76058,30.22351,0,2015-12-05 22:25:38
"621","The Connection",NA,"CE","GOOD",69,"GOOD","CSF 9065","FALSE","WMEEJ3BA0EK734533","austin",-97.72642,30.22726,0,2015-12-05 22:25:38
"622","W 6th St 1887, 78703 Austin",NA,"CE","GOOD",72,"GOOD","CSF 9067","FALSE","WMEEJ3BA5EK734835","austin",-97.76629,30.27636,0,2015-12-05 22:25:38
"623","Nueces St 2348, 78705 Austin",NA,"CE","GOOD",75,"GOOD","CZT 0915","FALSE","WMEEJ3BA5EK748606","austin",-97.74375,30.28725,0,2015-12-05 22:25:38
"624","Timbercreek Apartments",NA,"CE","GOOD",27,"GOOD","FBV 4474","FALSE","WMEEJ3BA1FK802940","austin",-97.75159,30.25617,0,2015-12-05 22:25:38
"625","One Highland Center",NA,"CE","UNACCEPTABLE",100,"GOOD","CSF 8920","FALSE","WMEEJ3BA8EK733792","austin",-97.71164,30.32867,0,2015-12-05 22:25:38
"626","Oltorf St W 113, 78704 Austin",NA,"CE","GOOD",36,"GOOD","CSF 9192","FALSE","WMEEJ3BA3EK734008","austin",-97.75485,30.23897,0,2015-12-05 22:25:38
"627","Crestview Station",NA,"CE","GOOD",93,"GOOD","CZT 0993","FALSE","WMEEJ3BA6EK748081","austin",-97.71947,30.33886,0,2015-12-05 22:25:38
"628","Willow Hill Dr 2523, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2844","FALSE","WMEEJ3BA0FK801990","austin",-97.72506,30.23319,0,2015-12-05 22:25:38
"629","Brushy St 643, 78702 Austin",NA,"CE","GOOD",66,"GOOD","FJC 9928","FALSE","WMEEJ3BA6FK801251","austin",-97.73333,30.26582,0,2015-12-05 22:25:38
"630","Nueces St 1561, 78701 Austin",NA,"CE","GOOD",87,"GOOD","FGZ 8681","FALSE","WMEEJ3BA2FK802719","austin",-97.74484,30.27911,0,2015-12-05 22:25:38
"631","Oltorf St W 1291, 78704 Austin",NA,"CE","GOOD",39,"GOOD","CZS 9747","FALSE","WMEEJ3BA1EK748201","austin",-97.76931,30.24551,0,2015-12-05 22:25:38
"632","Upson St 610, 78703 Austin",NA,"CE","GOOD",54,"GOOD","FHB 1680","FALSE","WMEEJ3BA6FK802237","austin",-97.77066,30.27878,0,2015-12-05 22:25:38
"633","Sunny Ln 500, 78704 Austin",NA,"CE","GOOD",54,"GOOD","FGZ 8685","FALSE","WMEEJ3BA1FK803165","austin",-97.74347,30.25255,0,2015-12-05 22:25:38
"634","E 9th St 2111, 78702 Austin",NA,"CE","GOOD",100,"GOOD","CYL 4640","FALSE","WMEEJ3BA8EK748731","austin",-97.71874,30.26361,0,2015-12-05 22:25:38
"635","Trailside Dr 2222, 78704 Austin",NA,"CE","GOOD",78,"GOOD","CSF 9196","FALSE","WMEEJ3BAXEK733812","austin",-97.77246,30.25952,0,2015-12-05 22:25:38
"636","E 51st St 1755, 78723 Austin",NA,"CE","GOOD",51,"GOOD","FGZ 8626","FALSE","WMEEJ3BA6FK802495","austin",-97.69994,30.30188,0,2015-12-05 22:25:38
"637","Spyglass Dr 1783, 78746 Austin",NA,"CE","GOOD",72,"GOOD","CSF 9200","FALSE","WMEEJ3BA4EK734941","austin",-97.79079,30.2585,0,2015-12-05 22:25:38
"638","San Antonio St 772, 78701 Austin",NA,"CE","GOOD",63,"GOOD","FHB 2867","FALSE","WMEEJ3BA3FK802535","austin",-97.74681,30.27101,0,2015-12-05 22:25:38
"639","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FBV 4432","FALSE","WMEEJ3BA2FK799417","austin",-97.67598,30.22049,0,2015-12-05 22:25:38
"640","The Parking Spot",NA,"CE","GOOD",100,"GOOD","CSG 2237","FALSE","WMEEJ3BA0EK736105","austin",-97.67598,30.22049,0,2015-12-05 22:25:38
"641","Simond Ave 2070, 78723 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4376","FALSE","WMEEJ3BA9FK800031","austin",-97.70101,30.29665,0,2015-12-05 22:25:38
"642","The Parking Spot",NA,"CE","GOOD",100,"GOOD","CK9 T304","FALSE","WMEEJ3BA8AK417836","austin",-97.67598,30.22049,0,2015-12-05 22:25:38
"643","Newning Ave 1329, 78704 Austin",NA,"CE","GOOD",81,"GOOD","CSF 8924","FALSE","WMEEJ3BA1EK733228","austin",-97.74378,30.25003,0,2015-12-05 22:25:38
"644","E 13th St 339, 78701 Austin",NA,"CE","GOOD",78,"GOOD","FGZ 8616","FALSE","WMEEJ3BA3FK802406","austin",-97.73738,30.27426,0,2015-12-05 22:25:38
"645","Hardrock Canyon Apartments",NA,"CE","GOOD",100,"GOOD","FGZ 9138","FALSE","WMEEJ3BA5FK803136","austin",-97.75122,30.39674,0,2015-12-05 22:25:38
"646","Ragsdale St 1431, 78723 Austin",NA,"CE","GOOD",54,"GOOD","CSG 1544","FALSE","WMEEJ3BA6EK734861","austin",-97.70808,30.2997,0,2015-12-05 22:25:38
"647","W 10th St 1819, 78703 Austin",NA,"CE","GOOD",63,"GOOD","FJD 0196","FALSE","WMEEJ3BA9FK800532","austin",-97.76493,30.28145,0,2015-12-05 22:25:38
"648","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FBV 4476","FALSE","WMEEJ3BA3FK802826","austin",-97.67598,30.22049,0,2015-12-05 22:25:38
"649","Willow Creek Dr 1962, 78741 Austin",NA,"CE","GOOD",93,"GOOD","FHB 2869","FALSE","WMEEJ3BAXFK802600","austin",-97.72878,30.23334,0,2015-12-05 22:25:38
"650","W 3rd St 847, 78701 Austin",NA,"CE","GOOD",36,"GOOD","FHB 2828","FALSE","WMEEJ3BA6FK802772","austin",-97.75263,30.26801,0,2015-12-05 22:25:38
"651","The Parking Spot",NA,"CE","GOOD",36,"GOOD","CSF 9060","FALSE","WMEEJ3BA8EK732917","austin",-97.67598,30.22049,0,2015-12-05 22:25:38
"652","Robinson Ave 3186, 78722 Austin",NA,"CE","GOOD",69,"GOOD","FJC 9787","FALSE","WMEEJ3BA7FK802439","austin",-97.7218,30.28898,0,2015-12-05 22:25:38
"653","River St 731, 78701 Austin",NA,"CE","GOOD",90,"GOOD","FJC 9785","FALSE","WMEEJ3BA3FK802518","austin",-97.73884,30.25756,0,2015-12-05 22:25:38
"654","Willowrun Dr 3416, 78704 Austin",NA,"CE","GOOD",51,"GOOD","CZS 9750","FALSE","WMEEJ3BA7EK748543","austin",-97.75537,30.226,0,2015-12-05 22:25:38
"655","Angelina St 1156, 78702 Austin",NA,"CE","GOOD",93,"GOOD","CZT 0933","FALSE","WMEEJ3BAXEK748410","austin",-97.72443,30.26931,0,2015-12-05 22:25:38
"656","Parker Ln 2886, 78741 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4426","FALSE","WMEEJ3BAXFK799536","austin",-97.74119,30.22637,0,2015-12-05 22:25:38
"657","Sylvan Dr 1775, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4384","FALSE","WMEEJ3BA8FK799440","austin",-97.73319,30.23881,0,2015-12-05 22:25:38
"658","Willow Springs Rd 3541, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4394","FALSE","WMEEJ3BAXFK799231","austin",-97.75673,30.22607,0,2015-12-05 22:25:38
"659","3rd St S 563, 78704 Austin",NA,"CE","GOOD",45,"GOOD","DSH 6620","FALSE","WMEEJ3BA8EK748745","austin",-97.75264,30.25763,0,2015-12-05 22:25:38
"660","Brazos St 569, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4395","FALSE","WMEEJ3BA9FK799219","austin",-97.74149,30.26744,0,2015-12-05 22:25:38
"661","Crestview Station",NA,"CE","GOOD",42,"GOOD","CZT 0923","FALSE","WMEEJ3BA1EK748313","austin",-97.71947,30.33886,0,2015-12-05 22:25:38
"662","Stassney Woods - 1800 E Stassney Lane - 2 Spaces",NA,"CE","GOOD",45,"GOOD","CSG 1521","FALSE","WMEEJ3BA3EK735465","austin",-97.76107,30.19734,0,2015-12-05 22:25:38
"663","Stark St 817, 78756 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1677","FALSE","WMEEJ3BA0FK802461","austin",-97.72695,30.32568,0,2015-12-05 22:25:38
"664","Nueces St 2733, 78705 Austin",NA,"CE","GOOD",36,"GOOD","CK9 T283","FALSE","WMEEJ3BA3AK417209","austin",-97.74265,30.29242,0,2015-12-05 22:25:38
"665","Pease Rd 1638, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8805","FALSE","WMEEJ3BA7FK800304","austin",-97.75861,30.28451,0,2015-12-05 22:25:38
"666","E 6th St and Brazos St",NA,"CE","GOOD",54,"GOOD","FJC 9783","FALSE","WMEEJ3BA3FK802678","austin",-97.74129,30.26805,0,2015-12-05 22:25:38
"667","Shore District Dr 1436, 78741 Austin",NA,"CE","GOOD",66,"GOOD","FJC 9789","FALSE","WMEEJ3BAXFK802211","austin",-97.72824,30.24355,0,2015-12-05 22:25:38
"668","Theatre Pass, 78704 Austin",NA,"CE","GOOD",51,"GOOD","CK9 T281","FALSE","WMEEJ3BA4AK417428","austin",-97.75358,30.2292,0,2015-12-05 22:25:38
"669","Post Oak St 1199, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8682","FALSE","WMEEJ3BA2FK802896","austin",-97.75737,30.25912,0,2015-12-05 22:25:38
"670","Adam L Chapa Sr St 142, 78702 Austin",NA,"CE","GOOD",66,"GOOD","CSF 8927","FALSE","WMEEJ3BA1EK734332","austin",-97.72349,30.2572,0,2015-12-05 22:25:38
"671","Riverside Farms Rd 2376, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FHB 0203","FALSE","WMEEJ3BA6FK802268","austin",-97.71792,30.22488,0,2015-12-05 22:25:38
"672","Crestview Station",NA,"CE","GOOD",96,"GOOD","CSG 1520","FALSE","WMEEJ3BA2EK735456","austin",-97.71947,30.33886,0,2015-12-05 22:25:38
"673","Maple Ave 2148, 78722 Austin",NA,"CE","GOOD",60,"GOOD","CZS 9748","FALSE","WMEEJ3BA4EK748175","austin",-97.71677,30.28316,0,2015-12-05 22:25:38
"674","Comal St 518, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1679","FALSE","WMEEJ3BA9FK802278","austin",-97.72684,30.26233,0,2015-12-05 22:25:38
"675","Red River St 621, 78701 Austin",NA,"CE","GOOD",60,"GOOD","CZT 0920","FALSE","WMEEJ3BA2EK748904","austin",-97.73691,30.26706,0,2015-12-05 22:25:38
"676","E 6th St 647, 78701 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","CZS 9753","FALSE","WMEEJ3BAXEK748066","austin",-97.73669,30.26636,0,2015-12-05 22:25:38
"677","W 7th St 147, 78701 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4386","FALSE","WMEEJ3BA9FK799544","austin",-97.74315,30.269,0,2015-12-05 22:25:38
"678","San Antonio St 2472, 78705 Austin",NA,"CE","GOOD",90,"GOOD","FGZ 8688","FALSE","WMEEJ3BA6FK802707","austin",-97.74231,30.2889,0,2015-12-05 22:25:38
"679","Elmont Dr 2220, 78741 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8623","FALSE","WMEEJ3BA4FK802835","austin",-97.72367,30.24224,0,2015-12-05 22:25:38
"680","Windsor Rd 1706, 78703 Austin",NA,"CE","GOOD",27,"GOOD","FHB 1327","FALSE","WMEEJ3BAXFK801754","austin",-97.75542,30.28332,0,2015-12-05 22:25:38
"681","E 22nd St 2036, 78722 Austin",NA,"CE","GOOD",15,"GOOD","FJC 9598","FALSE","WMEEJ3BA6FK801797","austin",-97.72055,30.28307,0,2015-12-05 22:25:38
"682","San Antonio St 664, 78701 Austin",NA,"CE","GOOD",45,"GOOD","FHB 2847","FALSE","WMEEJ3BA4FK802009","austin",-97.74718,30.26997,0,2015-12-05 22:25:38
"683","Colorado St 571, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 9068","FALSE","WMEEJ3BA0EK733706","austin",-97.74417,30.26819,0,2015-12-05 22:25:38
"684","W 34th St 703, 78705 Austin",NA,"CE","GOOD",90,"GOOD","CZT 1032","FALSE","WMEEJ3BA3EK748295","austin",-97.74152,30.30116,0,2015-12-05 22:25:38
"685","East Ave 52, 78701 Austin",NA,"CE","GOOD",96,"GOOD","FBV 6124","FALSE","WMEEJ3BA2FK799028","austin",-97.73844,30.25681,0,2015-12-05 22:25:38
"686","San Jacinto Blvd 1814, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FBV 4381","FALSE","WMEEJ3BA6FK799310","austin",-97.7358,30.27972,0,2015-12-05 22:25:38
"687","LCRA - Trade Center Dr",NA,"CE","GOOD",100,"GOOD","FHB 0202","FALSE","WMEEJ3BA6FK802271","austin",-97.71414,30.20749,0,2015-12-05 22:25:38
"688","Manor Rd 4602, 78723 Austin",NA,"CE","GOOD",39,"GOOD","FHB 2831","FALSE","WMEEJ3BA9FK801051","austin",-97.68945,30.29267,0,2015-12-05 22:25:38
"689","Westchester Ave 3514, 78759 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4355","FALSE","WMEEJ3BA5FK798990","austin",-97.74409,30.36488,0,2015-12-05 22:25:38
"690","W 9th St 141, 78701 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4365","FALSE","WMEEJ3BA2FK799675","austin",-97.74234,30.27096,0,2015-12-05 22:25:38
"691","E 7th St 703, 78701 Austin",NA,"CE","GOOD",48,"GOOD","FJC 9788","FALSE","WMEEJ3BA6FK802318","austin",-97.73567,30.26703,0,2015-12-05 22:25:38
"692","Chalmers Ave 638, 78702 Austin",NA,"CE","GOOD",24,"GOOD","FJD 0198","FALSE","WMEEJ3BA8FK802899","austin",-97.72438,30.26274,0,2015-12-05 22:25:38
"693","E 51st St 1757, 78723 Austin",NA,"CE","GOOD",75,"GOOD","FBV 4379","FALSE","WMEEJ3BA7FK799235","austin",-97.70066,30.30126,0,2015-12-05 22:25:38
"694","W 5th St 143, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 9063","FALSE","WMEEJ3BA4EK733319","austin",-97.7437,30.26734,0,2015-12-05 22:25:38
