"","lat","lon","name"
"47972",30.22237,-97.7482,"FBV 4367"
"47973",30.22201,-97.74843,"FBV 4367"
"47974",30.2207,-97.74916,"FBV 4367"
"47975",30.21942,-97.74992,"FBV 4367"
"47976",30.21863,-97.75041,"FBV 4367"
"47977",30.2184,-97.75054,"FBV 4367"
"47978",30.21811,-97.75064,"FBV 4367"
"47979",30.21792,-97.75066,"FBV 4367"
"47980",30.21766,-97.75066,"FBV 4367"
"47981",30.21734,-97.75061,"FBV 4367"
"47982",30.2171,-97.75053,"FBV 4367"
"47983",30.21686,-97.7504,"FBV 4367"
"47984",30.21667,-97.75026,"FBV 4367"
"47985",30.21646,-97.75004,"FBV 4367"
"47986",30.21628,-97.74978,"FBV 4367"
"47987",30.21621,-97.74968,"FBV 4367"
"47988",30.21608,-97.74938,"FBV 4367"
"47989",30.21599,-97.74911,"FBV 4367"
"47990",30.21594,-97.74881,"FBV 4367"
"47991",30.21593,-97.74854,"FBV 4367"
"47992",30.21593,-97.74731,"FBV 4367"
"47993",30.21595,-97.74599,"FBV 4367"
"47994",30.21598,-97.74477,"FBV 4367"
"47995",30.21598,-97.74418,"FBV 4367"
"47996",30.21595,-97.74296,"FBV 4367"
"47997",30.21596,-97.74285,"FBV 4367"
"47998",30.21599,-97.74274,"FBV 4367"
"47999",30.21582,-97.74014,"FBV 4367"
"48000",30.21568,-97.73877,"FBV 4367"
"48001",30.21548,-97.73729,"FBV 4367"
"48002",30.21519,-97.73541,"FBV 4367"
"48003",30.21486,-97.73332,"FBV 4367"
"48004",30.21413,-97.72801,"FBV 4367"
"48005",30.21379,-97.72551,"FBV 4367"
"48006",30.21355,-97.72304,"FBV 4367"
"48007",30.21326,-97.72024,"FBV 4367"
"48008",30.21294,-97.71717,"FBV 4367"
"48009",30.21285,-97.71662,"FBV 4367"
"48010",30.21248,-97.71409,"FBV 4367"
"48011",30.21229,-97.71282,"FBV 4367"
"48012",30.21222,-97.71213,"FBV 4367"
"48013",30.21219,-97.71176,"FBV 4367"
"48014",30.21219,-97.71123,"FBV 4367"
"48015",30.21223,-97.71037,"FBV 4367"
"48016",30.21227,-97.70997,"FBV 4367"
"48017",30.21243,-97.70905,"FBV 4367"
"48018",30.21258,-97.70847,"FBV 4367"
"48019",30.21275,-97.7079,"FBV 4367"
"48020",30.21377,-97.70478,"FBV 4367"
"48021",30.21625,-97.69705,"FBV 4367"
"48022",30.21757,-97.69316,"FBV 4367"
"48023",30.21818,-97.69144,"FBV 4367"
"48024",30.21864,-97.69038,"FBV 4367"
"48025",30.21896,-97.68968,"FBV 4367"
"48026",30.21929,-97.68902,"FBV 4367"
"48027",30.22,-97.68766,"FBV 4367"
"48028",30.22048,-97.68662,"FBV 4367"
"48029",30.22103,-97.68532,"FBV 4367"
"48030",30.22144,-97.68415,"FBV 4367"
"48031",30.22169,-97.6833,"FBV 4367"
"48032",30.22183,-97.68287,"FBV 4367"
"48033",30.22191,-97.68265,"FBV 4367"
"48034",30.22209,-97.68205,"FBV 4367"
"48035",30.22222,-97.68151,"FBV 4367"
"48036",30.22236,-97.6807,"FBV 4367"
"48037",30.22241,-97.68002,"FBV 4367"
"48038",30.22241,-97.67934,"FBV 4367"
"48039",30.2224,-97.67913,"FBV 4367"
"48040",30.22233,-97.67849,"FBV 4367"
"48041",30.22228,-97.6779,"FBV 4367"
"48042",30.22218,-97.67726,"FBV 4367"
"48043",30.22214,-97.67704,"FBV 4367"
"48044",30.22184,-97.67602,"FBV 4367"
"48045",30.22172,-97.67571,"FBV 4367"
"48046",30.22154,-97.67527,"FBV 4367"
"48047",30.22123,-97.6746,"FBV 4367"
"48048",30.26515,-97.76223,"FJC 9786"
"48049",30.26455,-97.76096,"FJC 9786"
"48050",30.26372,-97.75926,"FJC 9786"
"48051",30.26353,-97.75897,"FJC 9786"
"48052",30.26341,-97.7588,"FJC 9786"
"48053",30.26329,-97.75853,"FJC 9786"
"48054",30.26297,-97.75783,"FJC 9786"
"48055",30.26292,-97.75767,"FJC 9786"
"48056",30.26342,-97.75747,"FJC 9786"
"48057",30.26444,-97.75707,"FJC 9786"
"48058",30.26459,-97.75703,"FJC 9786"
"48059",30.26485,-97.75694,"FJC 9786"
"48060",30.26499,-97.75693,"FJC 9786"
"48061",30.26511,-97.75688,"FJC 9786"
"48062",30.26652,-97.7563,"FJC 9786"
"48063",30.26686,-97.75615,"FJC 9786"
"48064",30.26708,-97.75604,"FJC 9786"
"48065",30.26714,-97.75596,"FJC 9786"
"48066",30.26789,-97.75564,"FJC 9786"
"48067",30.26906,-97.75512,"FJC 9786"
"48068",30.27028,-97.75457,"FJC 9786"
"48069",30.27059,-97.75446,"FJC 9786"
"48070",30.27078,-97.75436,"FJC 9786"
"48071",30.27154,-97.75399,"FJC 9786"
"48072",30.2735,-97.75299,"FJC 9786"
"48073",30.27393,-97.75279,"FJC 9786"
"48074",30.27499,-97.75226,"FJC 9786"
"48075",30.27687,-97.7514,"FJC 9786"
"48076",30.27736,-97.75116,"FJC 9786"
"48077",30.27806,-97.75087,"FJC 9786"
"48078",30.27837,-97.75078,"FJC 9786"
"48079",30.27871,-97.75072,"FJC 9786"
"48080",30.27886,-97.75063,"FJC 9786"
"48081",30.27972,-97.75052,"FJC 9786"
"48082",30.27999,-97.75046,"FJC 9786"
"48083",30.28038,-97.75037,"FJC 9786"
"48084",30.28078,-97.75038,"FJC 9786"
"48085",30.28128,-97.75053,"FJC 9786"
"48086",30.2816,-97.7506,"FJC 9786"
"48087",30.28169,-97.75067,"FJC 9786"
"48088",30.28207,-97.7508,"FJC 9786"
"48089",30.28236,-97.75096,"FJC 9786"
"48090",30.28271,-97.7512,"FJC 9786"
"48091",30.28307,-97.75158,"FJC 9786"
"48092",30.28359,-97.75212,"FJC 9786"
"48093",30.28411,-97.7525,"FJC 9786"
"48094",30.28439,-97.75267,"FJC 9786"
"48095",30.28488,-97.75296,"FJC 9786"
"48096",30.28516,-97.75309,"FJC 9786"
"48097",30.28533,-97.75314,"FJC 9786"
"48098",30.28557,-97.75318,"FJC 9786"
"48099",30.28619,-97.75322,"FJC 9786"
"48100",30.2865,-97.75321,"FJC 9786"
"48101",30.28672,-97.7532,"FJC 9786"
"48102",30.28704,-97.75313,"FJC 9786"
"48103",30.28854,-97.75279,"FJC 9786"
"48104",30.28889,-97.75265,"FJC 9786"
"48105",30.28928,-97.75247,"FJC 9786"
"48106",30.28976,-97.75217,"FJC 9786"
"48107",30.29006,-97.75194,"FJC 9786"
"48108",30.29033,-97.75174,"FJC 9786"
"48109",30.29094,-97.75124,"FJC 9786"
"48110",30.2913,-97.75091,"FJC 9786"
"48111",30.29146,-97.75072,"FJC 9786"
"48112",30.29155,-97.75057,"FJC 9786"
"48113",30.29165,-97.75022,"FJC 9786"
"48114",30.29171,-97.74989,"FJC 9786"
"48115",30.29213,-97.74773,"FJC 9786"
"48116",30.29222,-97.74752,"FJC 9786"
"48117",30.2924,-97.74728,"FJC 9786"
"48118",30.29257,-97.74716,"FJC 9786"
"48119",30.29268,-97.74709,"FJC 9786"
"48120",30.29281,-97.74704,"FJC 9786"
"48121",30.29308,-97.74701,"FJC 9786"
"48122",30.2933,-97.74704,"FJC 9786"
"48123",30.29344,-97.74709,"FJC 9786"
"48124",30.29367,-97.74723,"FJC 9786"
"48125",30.29579,-97.74861,"FJC 9786"
"48126",30.29607,-97.74876,"FJC 9786"
"48127",30.29632,-97.74885,"FJC 9786"
"48128",30.2967,-97.74892,"FJC 9786"
"48129",30.29697,-97.74893,"FJC 9786"
"48130",30.29723,-97.74889,"FJC 9786"
"48131",30.29758,-97.74878,"FJC 9786"
"48132",30.29786,-97.74865,"FJC 9786"
"48133",30.29797,-97.74835,"FJC 9786"
"48134",30.29801,-97.7482,"FJC 9786"
"48135",30.29779,-97.74778,"FJC 9786"
"48136",30.29656,-97.74523,"FJC 9786"
"48137",30.29617,-97.74438,"FJC 9786"
"48138",30.29594,-97.74392,"FJC 9786"
"48139",30.29559,-97.74321,"FJC 9786"
"48140",30.29522,-97.74243,"FJC 9786"
"48141",30.29486,-97.74164,"FJC 9786"
"48142",30.29496,-97.7416,"FJC 9786"
"48143",30.29504,-97.74149,"FJC 9786"
"48144",30.29514,-97.74121,"FJC 9786"
"48145",30.29518,-97.74097,"FJC 9786"
"48146",30.29517,-97.7404,"FJC 9786"
"48147",30.29519,-97.74027,"FJC 9786"
"48148",30.29525,-97.74002,"FJC 9786"
"48149",30.29538,-97.73976,"FJC 9786"
"48150",30.29521,-97.73941,"FJC 9786"
"48151",30.29611,-97.73883,"FJC 9786"
"48152",30.29592,-97.73846,"FJC 9786"
"48153",30.29592,-97.73846,"FJC 9786"
"48154",30.29565,-97.7379,"FJC 9786"
"48155",30.29475,-97.73843,"FJC 9786"
"48156",30.29432,-97.73748,"FJC 9786"
"48157",30.29317,-97.73603,"FJC 9786"
"48158",30.29175,-97.73422,"FJC 9786"
"48159",30.2919,-97.7341,"FJC 9786"
"48160",30.2922,-97.73393,"FJC 9786"
"48161",30.29269,-97.73364,"FJC 9786"
"48162",30.29312,-97.73334,"FJC 9786"
"48163",30.29384,-97.73288,"FJC 9786"
"48164",30.29297,-97.73111,"FJC 9786"
"48165",30.29185,-97.72876,"FJC 9786"
"48166",30.29122,-97.72751,"FJC 9786"
"48167",30.28986,-97.72459,"FJC 9786"
"48168",30.28929,-97.72342,"FJC 9786"
"48169",30.28815,-97.72414,"FJC 9786"
"48170",30.28791,-97.72414,"FJC 9786"
"48171",30.28783,-97.72413,"FJC 9786"
"48172",30.28677,-97.72481,"FJC 9786"
"48173",30.28658,-97.72494,"FJC 9786"
"48174",30.28574,-97.72547,"FJC 9786"
"48175",30.2828,-97.72742,"FJC 9786"
"48176",30.28019,-97.72911,"FJC 9786"
"48177",30.27882,-97.72982,"FJC 9786"
"48178",30.27879,-97.72985,"FJC 9786"
"48179",30.27868,-97.72994,"FJC 9786"
"48180",30.2771,-97.73069,"FJC 9786"
"48181",30.27635,-97.731,"FJC 9786"
"48182",30.27602,-97.73112,"FJC 9786"
"48183",30.27495,-97.73145,"FJC 9786"
"48184",30.27467,-97.73152,"FJC 9786"
"48185",30.27409,-97.73169,"FJC 9786"
"48186",30.27214,-97.73235,"FJC 9786"
"48187",30.27198,-97.73243,"FJC 9786"
"48188",30.2718,-97.73247,"FJC 9786"
"48189",30.27047,-97.73296,"FJC 9786"
"48190",30.26795,-97.7339,"FJC 9786"
"48191",30.26724,-97.73415,"FJC 9786"
"48192",30.2667,-97.73435,"FJC 9786"
"48193",30.26545,-97.73481,"FJC 9786"
"48194",30.26391,-97.73538,"FJC 9786"
"48195",30.26304,-97.73573,"FJC 9786"
"48196",30.26194,-97.73625,"FJC 9786"
"48197",30.26138,-97.73648,"FJC 9786"
"48198",30.26114,-97.73657,"FJC 9786"
"48199",30.26013,-97.73692,"FJC 9786"
"48200",30.25955,-97.73708,"FJC 9786"
"48201",30.25886,-97.7372,"FJC 9786"
"48202",30.25809,-97.73727,"FJC 9786"
"48203",30.25744,-97.73724,"FJC 9786"
"48204",30.25647,-97.73712,"FJC 9786"
"48205",30.25631,-97.73716,"FJC 9786"
"48206",30.25624,-97.73716,"FJC 9786"
"48207",30.25551,-97.73714,"FJC 9786"
"48208",30.2553,-97.73717,"FJC 9786"
"48209",30.2543,-97.73694,"FJC 9786"
"48210",30.25254,-97.73659,"FJC 9786"
"48211",30.25179,-97.73644,"FJC 9786"
"48212",30.25075,-97.73622,"FJC 9786"
"48213",30.24882,-97.73587,"FJC 9786"
"48214",30.24811,-97.73579,"FJC 9786"
"48215",30.24798,-97.73578,"FJC 9786"
"48216",30.2479,-97.73543,"FJC 9786"
"48217",30.24789,-97.7354,"FJC 9786"
"48218",30.24786,-97.73524,"FJC 9786"
"48219",30.24761,-97.7341,"FJC 9786"
"48220",30.24748,-97.73377,"FJC 9786"
"48221",30.24721,-97.73334,"FJC 9786"
"48222",30.24629,-97.73216,"FJC 9786"
"48223",30.24557,-97.73121,"FJC 9786"
"48224",30.2453,-97.73093,"FJC 9786"
"48225",30.24477,-97.73052,"FJC 9786"
"48226",30.24418,-97.73008,"FJC 9786"
"48227",30.24395,-97.7299,"FJC 9786"
"48228",30.24322,-97.72938,"FJC 9786"
"48229",30.24175,-97.72835,"FJC 9786"
"48230",30.24137,-97.72805,"FJC 9786"
"48231",30.24072,-97.72753,"FJC 9786"
"48232",30.2402,-97.72708,"FJC 9786"
"48233",30.24029,-97.72701,"FJC 9786"
"48234",30.24075,-97.72672,"FJC 9786"
"48235",30.24136,-97.72632,"FJC 9786"
"48236",30.24157,-97.72618,"FJC 9786"
"48237",30.24144,-97.72579,"FJC 9786"
"48238",30.24144,-97.72535,"FJC 9786"
"48239",30.24139,-97.72506,"FJC 9786"
"48240",30.24131,-97.72486,"FJC 9786"
"48241",30.24114,-97.72447,"FJC 9786"
"48242",30.24056,-97.72325,"FJC 9786"
"48243",30.24056,-97.72325,"FJC 9786"
"48244",30.24125,-97.7247,"FJC 9786"
"48245",30.24136,-97.72498,"FJC 9786"
"48246",30.24142,-97.72518,"FJC 9786"
"48247",30.24145,-97.72546,"FJC 9786"
"48248",30.24144,-97.72579,"FJC 9786"
"48249",30.24157,-97.72618,"FJC 9786"
"48250",30.24096,-97.72657,"FJC 9786"
"48251",30.24054,-97.72684,"FJC 9786"
"48252",30.24049,-97.72698,"FJC 9786"
"48253",30.24048,-97.72715,"FJC 9786"
"48254",30.24154,-97.72799,"FJC 9786"
"48255",30.24276,-97.72889,"FJC 9786"
"48256",30.24405,-97.72981,"FJC 9786"
"48257",30.24477,-97.73032,"FJC 9786"
"48258",30.24513,-97.73056,"FJC 9786"
"48259",30.24546,-97.73085,"FJC 9786"
"48260",30.24575,-97.73116,"FJC 9786"
"48261",30.24656,-97.73219,"FJC 9786"
"48262",30.24743,-97.73335,"FJC 9786"
"48263",30.24765,-97.7338,"FJC 9786"
"48264",30.24769,-97.73391,"FJC 9786"
"48265",30.24772,-97.73393,"FJC 9786"
"48266",30.24775,-97.73397,"FJC 9786"
"48267",30.24788,-97.73444,"FJC 9786"
"48268",30.24799,-97.73465,"FJC 9786"
"48269",30.24816,-97.73482,"FJC 9786"
"48270",30.24835,-97.73493,"FJC 9786"
"48271",30.24856,-97.73503,"FJC 9786"
"48272",30.24895,-97.73516,"FJC 9786"
"48273",30.24906,-97.73521,"FJC 9786"
"48274",30.24919,-97.73524,"FJC 9786"
"48275",30.24943,-97.73529,"FJC 9786"
"48276",30.25132,-97.73573,"FJC 9786"
"48277",30.25211,-97.7359,"FJC 9786"
"48278",30.25237,-97.73595,"FJC 9786"
"48279",30.25243,-97.73601,"FJC 9786"
"48280",30.25249,-97.73603,"FJC 9786"
"48281",30.2528,-97.73611,"FJC 9786"
"48282",30.25339,-97.73631,"FJC 9786"
"48283",30.25382,-97.73642,"FJC 9786"
"48284",30.25424,-97.73652,"FJC 9786"
"48285",30.25434,-97.7366,"FJC 9786"
"48286",30.25514,-97.73675,"FJC 9786"
"48287",30.25635,-97.73695,"FJC 9786"
"48288",30.2571,-97.73703,"FJC 9786"
"48289",30.25761,-97.73704,"FJC 9786"
"48290",30.2582,-97.73701,"FJC 9786"
"48291",30.25855,-97.73697,"FJC 9786"
"48292",30.25924,-97.73682,"FJC 9786"
"48293",30.26,-97.7366,"FJC 9786"
"48294",30.26115,-97.73621,"FJC 9786"
"48295",30.2617,-97.73603,"FJC 9786"
"48296",30.26279,-97.73564,"FJC 9786"
"48297",30.26411,-97.73515,"FJC 9786"
"48298",30.26432,-97.73508,"FJC 9786"
"48299",30.26439,-97.73497,"FJC 9786"
"48300",30.26441,-97.73495,"FJC 9786"
"48301",30.26454,-97.7349,"FJC 9786"
"48302",30.26486,-97.73471,"FJC 9786"
"48303",30.26536,-97.73433,"FJC 9786"
"48304",30.26538,-97.73429,"FJC 9786"
"48305",30.2654,-97.73425,"FJC 9786"
"48306",30.26564,-97.73418,"FJC 9786"
"48307",30.26705,-97.73369,"FJC 9786"
"48308",30.26751,-97.73352,"FJC 9786"
"48309",30.2675,-97.73357,"FJC 9786"
"48310",30.26752,-97.73366,"FJC 9786"
"48311",30.26758,-97.73389,"FJC 9786"
"48312",30.26772,-97.73436,"FJC 9786"
"48313",30.26821,-97.73596,"FJC 9786"
"48314",30.26864,-97.73756,"FJC 9786"
"48315",30.26924,-97.7397,"FJC 9786"
"48316",30.26842,-97.74002,"FJC 9786"
"48317",30.26832,-97.74006,"FJC 9786"
"48318",30.2682,-97.73964,"FJC 9786"
"48319",30.24476,-97.75147,"FBV 4370"
"48320",30.24761,-97.75041,"FBV 4370"
"48321",30.2489,-97.74994,"FBV 4370"
"48322",30.25114,-97.74908,"FBV 4370"
"48323",30.2527,-97.74851,"FBV 4370"
"48324",30.25529,-97.74756,"FBV 4370"
"48325",30.25845,-97.7464,"FBV 4370"
"48326",30.26084,-97.74552,"FBV 4370"
"48327",30.26263,-97.74484,"FBV 4370"
"48328",30.26309,-97.74465,"FBV 4370"
"48329",30.26326,-97.74458,"FBV 4370"
"48330",30.26338,-97.74455,"FBV 4370"
"48331",30.26318,-97.7438,"FBV 4370"
"48332",30.26289,-97.74275,"FBV 4370"
"48333",30.26256,-97.74163,"FBV 4370"
"48334",30.26198,-97.73947,"FBV 4370"
"48335",30.26194,-97.73933,"FBV 4370"
"48336",30.26121,-97.73673,"FBV 4370"
"48337",30.26118,-97.73627,"FBV 4370"
"48338",30.26112,-97.73603,"FBV 4370"
"48339",30.26102,-97.73578,"FBV 4370"
"48340",30.26141,-97.73567,"FBV 4370"
"48341",30.26153,-97.73567,"FBV 4370"
"48342",30.26197,-97.73556,"FBV 4370"
"48343",30.26341,-97.73499,"FBV 4370"
"48344",30.26398,-97.73473,"FBV 4370"
"48345",30.26469,-97.73447,"FBV 4370"
"48346",30.26419,-97.73298,"FBV 4370"
"48347",30.26419,-97.73298,"FBV 4370"
"48348",30.26602,-97.73211,"FBV 4370"
"48349",30.26534,-97.73009,"FBV 4370"
"48350",30.26432,-97.72708,"FBV 4370"
"48351",30.2636,-97.72514,"FBV 4370"
"48352",30.26323,-97.72409,"FBV 4370"
"48353",30.26256,-97.72213,"FBV 4370"
"48354",30.26242,-97.72164,"FBV 4370"
"48355",30.26153,-97.71775,"FBV 4370"
"48356",30.26147,-97.71745,"FBV 4370"
"48357",30.26245,-97.71759,"FBV 4370"
"48358",30.26428,-97.71785,"FBV 4370"
"48359",30.26495,-97.71792,"FBV 4370"
"48360",30.26495,-97.71792,"FBV 4370"
"48361",30.26336,-97.71773,"FBV 4370"
"48362",30.26147,-97.71745,"FBV 4370"
"48363",30.26158,-97.71802,"FBV 4370"
"48364",30.26239,-97.72153,"FBV 4370"
"48365",30.26244,-97.72172,"FBV 4370"
"48366",30.26271,-97.72258,"FBV 4370"
"48367",30.26326,-97.72417,"FBV 4370"
"48368",30.26396,-97.72611,"FBV 4370"
"48369",30.26462,-97.72795,"FBV 4370"
"48370",30.2647,-97.72822,"FBV 4370"
"48371",30.26513,-97.72947,"FBV 4370"
"48372",30.2659,-97.73173,"FBV 4370"
"48373",30.26602,-97.73211,"FBV 4370"
"48374",30.26512,-97.73253,"FBV 4370"
"48375",30.26564,-97.73418,"FBV 4370"
"48376",30.26577,-97.7346,"FBV 4370"
"48377",30.2658,-97.7347,"FBV 4370"
"48378",30.26616,-97.73608,"FBV 4370"
"48379",30.26648,-97.73719,"FBV 4370"
"48380",30.26707,-97.73934,"FBV 4370"
"48381",30.26786,-97.74212,"FBV 4370"
"48382",30.26825,-97.74351,"FBV 4370"
"48383",30.26904,-97.74631,"FBV 4370"
"48384",30.26964,-97.74844,"FBV 4370"
"48385",30.27025,-97.75059,"FBV 4370"
"48386",30.27075,-97.75194,"FBV 4370"
"48387",30.27154,-97.75399,"FBV 4370"
"48388",30.27078,-97.75436,"FBV 4370"
"48389",30.27059,-97.75446,"FBV 4370"
"48390",30.27048,-97.7545,"FBV 4370"
"48391",30.27046,-97.75455,"FBV 4370"
"48392",30.27045,-97.75457,"FBV 4370"
"48393",30.27031,-97.75465,"FBV 4370"
"48394",30.2691,-97.75519,"FBV 4370"
"48395",30.26718,-97.75606,"FBV 4370"
"48396",30.26708,-97.75604,"FBV 4370"
"48397",30.26686,-97.75615,"FBV 4370"
"48398",30.26652,-97.7563,"FBV 4370"
"48399",30.26499,-97.75693,"FBV 4370"
"48400",30.26487,-97.75701,"FBV 4370"
"48401",30.26448,-97.75723,"FBV 4370"
"48402",30.2636,-97.75759,"FBV 4370"
"48403",30.2626,-97.75798,"FBV 4370"
"48404",30.26172,-97.75831,"FBV 4370"
"48405",30.26091,-97.75858,"FBV 4370"
"48406",30.26072,-97.75857,"FBV 4370"
"48407",30.26018,-97.75877,"FBV 4370"
"48408",30.25965,-97.75893,"FBV 4370"
"48409",30.25902,-97.75903,"FBV 4370"
"48410",30.25877,-97.75912,"FBV 4370"
"48411",30.25827,-97.75938,"FBV 4370"
"48412",30.25803,-97.75957,"FBV 4370"
"48413",30.25775,-97.75991,"FBV 4370"
"48414",30.25758,-97.76015,"FBV 4370"
"48415",30.25694,-97.76088,"FBV 4370"
"48416",30.25648,-97.76123,"FBV 4370"
"48417",30.25538,-97.76189,"FBV 4370"
"48418",30.25495,-97.76215,"FBV 4370"
"48419",30.25464,-97.76148,"FBV 4370"
"48420",30.25464,-97.76148,"FBV 4370"
"48421",30.25495,-97.76215,"FBV 4370"
"48422",30.25513,-97.76204,"FBV 4370"
"48423",30.25563,-97.76174,"FBV 4370"
"48424",30.25604,-97.76149,"FBV 4370"
"48425",30.25666,-97.7611,"FBV 4370"
"48426",30.25705,-97.76077,"FBV 4370"
"48427",30.25758,-97.76015,"FBV 4370"
"48428",30.25775,-97.75991,"FBV 4370"
"48429",30.25814,-97.75947,"FBV 4370"
"48430",30.25827,-97.75938,"FBV 4370"
"48431",30.25855,-97.75922,"FBV 4370"
"48432",30.2589,-97.75907,"FBV 4370"
"48433",30.25905,-97.75902,"FBV 4370"
"48434",30.25954,-97.75895,"FBV 4370"
"48435",30.26017,-97.75877,"FBV 4370"
"48436",30.2603,-97.75873,"FBV 4370"
"48437",30.26072,-97.75857,"FBV 4370"
"48438",30.26087,-97.75845,"FBV 4370"
"48439",30.26134,-97.75827,"FBV 4370"
"48440",30.26147,-97.75823,"FBV 4370"
"48441",30.26182,-97.75807,"FBV 4370"
"48442",30.26208,-97.75796,"FBV 4370"
"48443",30.26217,-97.75814,"FBV 4370"
"48444",30.26259,-97.759,"FBV 4370"
"48445",30.26259,-97.759,"FBV 4370"
"48446",30.26217,-97.75814,"FBV 4370"
"48447",30.26208,-97.75796,"FBV 4370"
"48448",30.26263,-97.75777,"FBV 4370"
"48449",30.26292,-97.75767,"FBV 4370"
"48450",30.26405,-97.75721,"FBV 4370"
"48451",30.26466,-97.75701,"FBV 4370"
"48452",30.26485,-97.75694,"FBV 4370"
"48453",30.26496,-97.75694,"FBV 4370"
"48454",30.265,-97.75693,"FBV 4370"
"48455",30.26568,-97.75665,"FBV 4370"
"48456",30.26658,-97.75627,"FBV 4370"
"48457",30.26697,-97.7561,"FBV 4370"
"48458",30.26708,-97.75604,"FBV 4370"
"48459",30.26714,-97.75597,"FBV 4370"
"48460",30.26716,-97.75595,"FBV 4370"
"48461",30.26729,-97.7559,"FBV 4370"
"48462",30.26739,-97.75576,"FBV 4370"
"48463",30.26741,-97.7557,"FBV 4370"
"48464",30.26741,-97.75557,"FBV 4370"
"48465",30.26738,-97.75551,"FBV 4370"
"48466",30.26733,-97.75546,"FBV 4370"
"48467",30.26717,-97.75539,"FBV 4370"
"48468",30.26696,-97.75538,"FBV 4370"
"48469",30.26684,-97.75535,"FBV 4370"
"48470",30.26639,-97.75555,"FBV 4370"
"48471",30.26632,-97.75489,"FBV 4370"
"48472",30.26622,-97.75428,"FBV 4370"
"48473",30.26615,-97.75402,"FBV 4370"
"48474",30.26597,-97.75354,"FBV 4370"
"48475",30.26572,-97.7527,"FBV 4370"
"48476",30.26534,-97.75138,"FBV 4370"
"48477",30.26471,-97.74927,"FBV 4370"
"48478",30.26463,-97.74915,"FBV 4370"
"48479",30.26456,-97.74892,"FBV 4370"
"48480",30.26448,-97.74864,"FBV 4370"
"48481",30.26429,-97.74802,"FBV 4370"
"48482",30.26404,-97.74708,"FBV 4370"
"48483",30.26382,-97.74626,"FBV 4370"
"48484",30.2637,-97.74587,"FBV 4370"
"48485",30.26367,-97.74575,"FBV 4370"
"48486",30.26364,-97.74546,"FBV 4370"
"48487",30.26356,-97.74519,"FBV 4370"
"48488",30.26338,-97.74455,"FBV 4370"
"48489",30.26301,-97.74321,"FBV 4370"
"48490",30.2627,-97.74213,"FBV 4370"
"48491",30.26212,-97.73999,"FBV 4370"
"48492",30.26194,-97.73933,"FBV 4370"
"48493",30.26168,-97.73835,"FBV 4370"
"48494",30.26122,-97.73677,"FBV 4370"
"48495",30.26119,-97.73636,"FBV 4370"
"48496",30.26115,-97.73613,"FBV 4370"
"48497",30.26093,-97.73556,"FBV 4370"
"48498",30.25974,-97.73217,"FBV 4370"
"48499",30.2573,-97.72515,"FBV 4370"
"48500",30.25712,-97.72464,"FBV 4370"
"48501",30.25757,-97.72443,"FBV 4370"
"48502",30.25888,-97.72383,"FBV 4370"
"48503",30.26073,-97.72298,"FBV 4370"
"48504",30.26132,-97.72271,"FBV 4370"
"48505",30.26167,-97.72255,"FBV 4370"
"48506",30.26155,-97.7222,"FBV 4370"
"48507",30.26135,-97.72165,"FBV 4370"
"48508",30.26135,-97.72165,"FBV 4370"
"48509",30.26167,-97.72255,"FBV 4370"
"48510",30.26221,-97.72231,"FBV 4370"
"48511",30.26238,-97.72222,"FBV 4370"
"48512",30.26256,-97.72213,"FBV 4370"
"48513",30.26271,-97.72258,"FBV 4370"
"48514",30.26326,-97.72417,"FBV 4370"
"48515",30.26396,-97.72611,"FBV 4370"
"48516",30.26462,-97.72795,"FBV 4370"
"48517",30.2647,-97.72822,"FBV 4370"
"48518",30.26513,-97.72947,"FBV 4370"
"48519",30.2659,-97.73173,"FBV 4370"
"48520",30.26659,-97.73385,"FBV 4370"
"48521",30.26825,-97.73326,"FBV 4370"
"48522",30.27192,-97.73189,"FBV 4370"
"48523",30.2733,-97.73136,"FBV 4370"
"48524",30.27401,-97.73111,"FBV 4370"
"48525",30.27455,-97.73098,"FBV 4370"
"48526",30.27466,-97.73096,"FBV 4370"
"48527",30.27471,-97.73122,"FBV 4370"
"48528",30.27477,-97.7315,"FBV 4370"
"48529",30.27492,-97.73219,"FBV 4370"
"48530",30.27497,-97.73233,"FBV 4370"
"48531",30.27495,-97.73242,"FBV 4370"
"48532",30.27506,-97.73284,"FBV 4370"
"48533",30.27534,-97.73383,"FBV 4370"
"48534",30.2754,-97.73387,"FBV 4370"
"48535",30.27546,-97.73406,"FBV 4370"
"48536",30.27567,-97.73478,"FBV 4370"
"48537",30.27582,-97.73536,"FBV 4370"
"48538",30.27616,-97.73667,"FBV 4370"
"48539",30.27629,-97.73709,"FBV 4370"
"48540",30.2762,-97.73712,"FBV 4370"
"48541",30.27528,-97.73745,"FBV 4370"
"48542",30.27442,-97.73779,"FBV 4370"
"48543",30.27436,-97.73781,"FBV 4370"
"48544",30.27438,-97.73791,"FBV 4370"
"48545",30.27453,-97.73844,"FBV 4370"
"48546",30.27453,-97.73847,"FBV 4370"
"48547",30.27451,-97.73852,"FBV 4370"
"48548",30.27448,-97.73855,"FBV 4370"
"48549",30.27394,-97.73875,"FBV 4370"
"48550",30.27394,-97.73875,"FBV 4370"
"48551",30.27345,-97.73893,"FBV 4370"
"48552",30.27333,-97.73898,"FBV 4370"
"48553",30.27323,-97.73865,"FBV 4370"
"48554",30.27283,-97.73719,"FBV 4370"
