"","lat","lon","startTime","name"
"40088",30.24301,-97.73558,"2015-12-07 17:20:52","FBV 4371"
"40089",30.24329,-97.73543,"2015-12-07 17:20:52","FBV 4371"
"40090",30.24342,-97.73531,"2015-12-07 17:20:52","FBV 4371"
"40091",30.24359,-97.73528,"2015-12-07 17:20:52","FBV 4371"
"40092",30.24394,-97.73515,"2015-12-07 17:20:52","FBV 4371"
"40093",30.24478,-97.73491,"2015-12-07 17:20:52","FBV 4371"
"40094",30.24548,-97.73486,"2015-12-07 17:20:52","FBV 4371"
"40095",30.24587,-97.73487,"2015-12-07 17:20:52","FBV 4371"
"40096",30.24615,-97.7349,"2015-12-07 17:20:52","FBV 4371"
"40097",30.24687,-97.73504,"2015-12-07 17:20:52","FBV 4371"
"40098",30.24783,-97.73522,"2015-12-07 17:20:52","FBV 4371"
"40099",30.24787,-97.73523,"2015-12-07 17:20:52","FBV 4371"
"40100",30.24834,-97.73532,"2015-12-07 17:20:52","FBV 4371"
"40101",30.24977,-97.73563,"2015-12-07 17:20:52","FBV 4371"
"40102",30.25058,-97.73582,"2015-12-07 17:20:52","FBV 4371"
"40103",30.252,-97.73612,"2015-12-07 17:20:52","FBV 4371"
"40104",30.25281,-97.73629,"2015-12-07 17:20:52","FBV 4371"
"40105",30.2539,-97.73652,"2015-12-07 17:20:52","FBV 4371"
"40106",30.25526,-97.73677,"2015-12-07 17:20:52","FBV 4371"
"40107",30.25661,-97.73699,"2015-12-07 17:20:52","FBV 4371"
"40108",30.25723,-97.73704,"2015-12-07 17:20:52","FBV 4371"
"40109",30.25775,-97.73704,"2015-12-07 17:20:52","FBV 4371"
"40110",30.2582,-97.73701,"2015-12-07 17:20:52","FBV 4371"
"40111",30.25848,-97.73687,"2015-12-07 17:20:52","FBV 4371"
"40112",30.25862,-97.73682,"2015-12-07 17:20:52","FBV 4371"
"40113",30.25883,-97.73674,"2015-12-07 17:20:52","FBV 4371"
"40114",30.25955,-97.7364,"2015-12-07 17:20:52","FBV 4371"
"40115",30.25964,-97.73634,"2015-12-07 17:20:52","FBV 4371"
"40116",30.25966,-97.73629,"2015-12-07 17:20:52","FBV 4371"
"40117",30.26008,-97.73617,"2015-12-07 17:20:52","FBV 4371"
"40118",30.26102,-97.73578,"2015-12-07 17:20:52","FBV 4371"
"40119",30.26112,-97.73603,"2015-12-07 17:20:52","FBV 4371"
"40120",30.26118,-97.73627,"2015-12-07 17:20:52","FBV 4371"
"40121",30.2612,-97.73654,"2015-12-07 17:20:52","FBV 4371"
"40122",30.26121,-97.73673,"2015-12-07 17:20:52","FBV 4371"
"40123",30.26153,-97.73786,"2015-12-07 17:20:52","FBV 4371"
"40124",30.26181,-97.73881,"2015-12-07 17:20:52","FBV 4371"
"40125",30.26194,-97.73884,"2015-12-07 17:20:52","FBV 4371"
"40126",30.26258,-97.73862,"2015-12-07 17:20:52","FBV 4371"
"40127",30.26266,-97.73859,"2015-12-07 17:20:52","FBV 4371"
"40128",30.26367,-97.73823,"2015-12-07 17:20:52","FBV 4371"
"40129",30.26466,-97.73786,"2015-12-07 17:20:52","FBV 4371"
"40130",30.26507,-97.7393,"2015-12-07 17:20:52","FBV 4371"
"40131",30.26524,-97.73992,"2015-12-07 17:20:52","FBV 4371"
"40132",30.26524,-97.73992,"2015-12-07 18:20:53","FBV 4371"
"40133",30.26524,-97.74003,"2015-12-07 18:20:53","FBV 4371"
"40134",30.26569,-97.73986,"2015-12-07 18:20:53","FBV 4371"
"40135",30.26614,-97.73969,"2015-12-07 18:20:53","FBV 4371"
"40136",30.26594,-97.73893,"2015-12-07 18:20:53","FBV 4371"
"40137",30.26565,-97.73791,"2015-12-07 18:20:53","FBV 4371"
"40138",30.26526,-97.73653,"2015-12-07 18:20:53","FBV 4371"
"40139",30.26506,-97.73578,"2015-12-07 18:20:53","FBV 4371"
"40140",30.26495,-97.73539,"2015-12-07 18:20:53","FBV 4371"
"40141",30.2645,-97.73555,"2015-12-07 18:20:53","FBV 4371"
"40142",30.264,-97.73572,"2015-12-07 18:20:53","FBV 4371"
"40143",30.26399,-97.73576,"2015-12-07 18:20:53","FBV 4371"
"40144",30.26395,-97.73577,"2015-12-07 18:20:53","FBV 4371"
"40145",30.26308,-97.73609,"2015-12-07 18:20:53","FBV 4371"
"40146",30.2621,-97.73647,"2015-12-07 18:20:53","FBV 4371"
"40147",30.26189,-97.73653,"2015-12-07 18:20:53","FBV 4371"
"40148",30.26062,-97.73699,"2015-12-07 18:20:53","FBV 4371"
"40149",30.25982,-97.73728,"2015-12-07 18:20:53","FBV 4371"
"40150",30.25968,-97.73726,"2015-12-07 18:20:53","FBV 4371"
"40151",30.25945,-97.73724,"2015-12-07 18:20:53","FBV 4371"
"40152",30.25912,-97.73729,"2015-12-07 18:20:53","FBV 4371"
"40153",30.25839,-97.73733,"2015-12-07 18:20:53","FBV 4371"
"40154",30.25821,-97.73734,"2015-12-07 18:20:53","FBV 4371"
"40155",30.25813,-97.7373,"2015-12-07 18:20:53","FBV 4371"
"40156",30.25809,-97.73727,"2015-12-07 18:20:53","FBV 4371"
"40157",30.25788,-97.73726,"2015-12-07 18:20:53","FBV 4371"
"40158",30.25761,-97.73726,"2015-12-07 18:20:53","FBV 4371"
"40159",30.25713,-97.73721,"2015-12-07 18:20:53","FBV 4371"
"40160",30.25549,-97.73696,"2015-12-07 18:20:53","FBV 4371"
"40161",30.25407,-97.7367,"2015-12-07 18:20:53","FBV 4371"
"40162",30.25208,-97.73627,"2015-12-07 18:20:53","FBV 4371"
"40163",30.25186,-97.73622,"2015-12-07 18:20:53","FBV 4371"
"40164",30.25062,-97.73595,"2015-12-07 18:20:53","FBV 4371"
"40165",30.24803,-97.73541,"2015-12-07 18:20:53","FBV 4371"
"40166",30.24642,-97.73507,"2015-12-07 18:20:53","FBV 4371"
"40167",30.24605,-97.73517,"2015-12-07 18:20:53","FBV 4371"
"40168",30.24556,-97.73524,"2015-12-07 18:20:53","FBV 4371"
"40169",30.24531,-97.73531,"2015-12-07 18:20:53","FBV 4371"
"40170",30.24502,-97.73534,"2015-12-07 18:20:53","FBV 4371"
"40171",30.24458,-97.73541,"2015-12-07 18:20:53","FBV 4371"
"40172",30.24433,-97.73547,"2015-12-07 18:20:53","FBV 4371"
"40173",30.24384,-97.73564,"2015-12-07 18:20:53","FBV 4371"
"40174",30.2436,-97.73577,"2015-12-07 18:20:53","FBV 4371"
"40175",30.24291,-97.73613,"2015-12-07 18:20:53","FBV 4371"
"40176",30.24224,-97.73659,"2015-12-07 18:20:53","FBV 4371"
"40177",30.24154,-97.7371,"2015-12-07 18:20:53","FBV 4371"
"40178",30.24106,-97.7374,"2015-12-07 18:20:53","FBV 4371"
"40179",30.24098,-97.73722,"2015-12-07 18:20:53","FBV 4371"
"40180",30.24089,-97.73702,"2015-12-07 18:20:53","FBV 4371"
"40181",30.24082,-97.73687,"2015-12-07 18:20:53","FBV 4371"
"40182",30.24081,-97.73685,"2015-12-07 18:20:53","FBV 4371"
"40183",30.24057,-97.73641,"2015-12-07 18:20:53","FBV 4371"
"40184",30.24045,-97.73634,"2015-12-07 18:20:53","FBV 4371"
"40185",30.23992,-97.73615,"2015-12-07 18:20:53","FBV 4371"
"40186",30.23978,-97.73607,"2015-12-07 18:20:53","FBV 4371"
"40187",30.23968,-97.73596,"2015-12-07 18:20:53","FBV 4371"
"40188",30.23959,-97.73582,"2015-12-07 18:20:53","FBV 4371"
"40189",30.23929,-97.73524,"2015-12-07 18:20:53","FBV 4371"
"40190",30.23913,-97.73535,"2015-12-07 18:20:53","FBV 4371"
"40191",30.23903,-97.73546,"2015-12-07 18:20:53","FBV 4371"
"40192",30.23877,-97.73587,"2015-12-07 18:20:53","FBV 4371"
"40193",30.23856,-97.73606,"2015-12-07 18:20:53","FBV 4371"
"40194",30.2381,-97.7364,"2015-12-07 18:20:53","FBV 4371"
"40195",30.23773,-97.73669,"2015-12-07 18:20:53","FBV 4371"
"40196",30.2376,-97.73675,"2015-12-07 18:20:53","FBV 4371"
"40197",30.23752,-97.73675,"2015-12-07 18:20:53","FBV 4371"
"40198",30.23743,-97.73672,"2015-12-07 18:20:53","FBV 4371"
"40199",30.23715,-97.73657,"2015-12-07 18:20:53","FBV 4371"
"40200",30.23708,-97.73656,"2015-12-07 18:20:53","FBV 4371"
"40201",30.23689,-97.73667,"2015-12-07 18:20:53","FBV 4371"
"40202",30.23689,-97.73667,"2015-12-07 18:50:54","FBV 4371"
"40203",30.23706,-97.73657,"2015-12-07 18:50:54","FBV 4371"
"40204",30.2371,-97.73656,"2015-12-07 18:50:54","FBV 4371"
"40205",30.23728,-97.73663,"2015-12-07 18:50:54","FBV 4371"
"40206",30.23747,-97.73674,"2015-12-07 18:50:54","FBV 4371"
"40207",30.23756,-97.73676,"2015-12-07 18:50:54","FBV 4371"
"40208",30.23767,-97.73673,"2015-12-07 18:50:54","FBV 4371"
"40209",30.23805,-97.73643,"2015-12-07 18:50:54","FBV 4371"
"40210",30.23837,-97.73621,"2015-12-07 18:50:54","FBV 4371"
"40211",30.23865,-97.73598,"2015-12-07 18:50:54","FBV 4371"
"40212",30.23884,-97.73578,"2015-12-07 18:50:54","FBV 4371"
"40213",30.23903,-97.73546,"2015-12-07 18:50:54","FBV 4371"
"40214",30.23913,-97.73535,"2015-12-07 18:50:54","FBV 4371"
"40215",30.23929,-97.73524,"2015-12-07 18:50:54","FBV 4371"
"40216",30.23959,-97.73582,"2015-12-07 18:50:54","FBV 4371"
"40217",30.23978,-97.73607,"2015-12-07 18:50:54","FBV 4371"
"40218",30.23992,-97.73615,"2015-12-07 18:50:54","FBV 4371"
"40219",30.24011,-97.73623,"2015-12-07 18:50:54","FBV 4371"
"40220",30.24051,-97.73637,"2015-12-07 18:50:54","FBV 4371"
"40221",30.24064,-97.73651,"2015-12-07 18:50:54","FBV 4371"
"40222",30.24107,-97.73625,"2015-12-07 18:50:54","FBV 4371"
"40223",30.24169,-97.73596,"2015-12-07 18:50:54","FBV 4371"
"40224",30.24189,-97.73587,"2015-12-07 18:50:54","FBV 4371"
"40225",30.24234,-97.73564,"2015-12-07 18:50:54","FBV 4371"
"40226",30.24333,-97.73506,"2015-12-07 18:50:54","FBV 4371"
"40227",30.24355,-97.73496,"2015-12-07 18:50:54","FBV 4371"
"40228",30.24401,-97.73479,"2015-12-07 18:50:54","FBV 4371"
"40229",30.24437,-97.73468,"2015-12-07 18:50:54","FBV 4371"
"40230",30.24475,-97.7346,"2015-12-07 18:50:54","FBV 4371"
"40231",30.2452,-97.73454,"2015-12-07 18:50:54","FBV 4371"
"40232",30.246,-97.73457,"2015-12-07 18:50:54","FBV 4371"
"40233",30.24711,-97.73474,"2015-12-07 18:50:54","FBV 4371"
"40234",30.24784,-97.73485,"2015-12-07 18:50:54","FBV 4371"
"40235",30.24804,-97.73491,"2015-12-07 18:50:54","FBV 4371"
"40236",30.24888,-97.73521,"2015-12-07 18:50:54","FBV 4371"
"40237",30.24906,-97.73521,"2015-12-07 18:50:54","FBV 4371"
"40238",30.24928,-97.73526,"2015-12-07 18:50:54","FBV 4371"
"40239",30.25043,-97.73553,"2015-12-07 18:50:54","FBV 4371"
"40240",30.25154,-97.73578,"2015-12-07 18:50:54","FBV 4371"
"40241",30.25199,-97.73588,"2015-12-07 18:50:54","FBV 4371"
"40242",30.25237,-97.73595,"2015-12-07 18:50:54","FBV 4371"
"40243",30.25245,-97.73602,"2015-12-07 18:50:54","FBV 4371"
"40244",30.25259,-97.73606,"2015-12-07 18:50:54","FBV 4371"
"40245",30.25323,-97.73625,"2015-12-07 18:50:54","FBV 4371"
"40246",30.25358,-97.73636,"2015-12-07 18:50:54","FBV 4371"
"40247",30.2542,-97.7365,"2015-12-07 18:50:54","FBV 4371"
"40248",30.25429,-97.73655,"2015-12-07 18:50:54","FBV 4371"
"40249",30.25434,-97.7366,"2015-12-07 18:50:54","FBV 4371"
"40250",30.25482,-97.73669,"2015-12-07 18:50:54","FBV 4371"
"40251",30.25526,-97.73677,"2015-12-07 18:50:54","FBV 4371"
"40252",30.25621,-97.73693,"2015-12-07 18:50:54","FBV 4371"
"40253",30.25691,-97.73702,"2015-12-07 18:50:54","FBV 4371"
"40254",30.25741,-97.73704,"2015-12-07 18:50:54","FBV 4371"
"40255",30.25775,-97.73704,"2015-12-07 18:50:54","FBV 4371"
"40256",30.25833,-97.737,"2015-12-07 18:50:54","FBV 4371"
"40257",30.2591,-97.73686,"2015-12-07 18:50:54","FBV 4371"
"40258",30.25965,-97.73671,"2015-12-07 18:50:54","FBV 4371"
"40259",30.26086,-97.7363,"2015-12-07 18:50:54","FBV 4371"
"40260",30.26128,-97.73617,"2015-12-07 18:50:54","FBV 4371"
"40261",30.26225,-97.73584,"2015-12-07 18:50:54","FBV 4371"
"40262",30.26376,-97.73527,"2015-12-07 18:50:54","FBV 4371"
"40263",30.26432,-97.73508,"2015-12-07 18:50:54","FBV 4371"
"40264",30.26575,-97.73454,"2015-12-07 18:50:54","FBV 4371"
"40265",30.26667,-97.7342,"2015-12-07 18:50:54","FBV 4371"
"40266",30.26757,-97.73387,"2015-12-07 18:50:54","FBV 4371"
"40267",30.27025,-97.73289,"2015-12-07 18:50:54","FBV 4371"
"40268",30.27177,-97.73232,"2015-12-07 18:50:54","FBV 4371"
"40269",30.27199,-97.73225,"2015-12-07 18:50:54","FBV 4371"
"40270",30.27201,-97.73219,"2015-12-07 18:50:54","FBV 4371"
"40271",30.27215,-97.73212,"2015-12-07 18:50:54","FBV 4371"
"40272",30.2726,-97.73191,"2015-12-07 18:50:54","FBV 4371"
"40273",30.27312,-97.73163,"2015-12-07 18:50:54","FBV 4371"
"40274",30.27394,-97.73121,"2015-12-07 18:50:54","FBV 4371"
"40275",30.27401,-97.73111,"2015-12-07 18:50:54","FBV 4371"
"40276",30.27455,-97.73098,"2015-12-07 18:50:54","FBV 4371"
"40277",30.27466,-97.73096,"2015-12-07 18:50:54","FBV 4371"
"40278",30.27471,-97.73122,"2015-12-07 18:50:54","FBV 4371"
"40279",30.27477,-97.7315,"2015-12-07 18:50:54","FBV 4371"
"40280",30.27492,-97.73219,"2015-12-07 18:50:54","FBV 4371"
"40281",30.27497,-97.73233,"2015-12-07 18:50:54","FBV 4371"
"40282",30.27495,-97.73242,"2015-12-07 18:50:54","FBV 4371"
"40283",30.27506,-97.73284,"2015-12-07 18:50:54","FBV 4371"
"40284",30.27534,-97.73383,"2015-12-07 18:50:54","FBV 4371"
"40285",30.2754,-97.73387,"2015-12-07 18:50:54","FBV 4371"
"40286",30.27546,-97.73406,"2015-12-07 18:50:54","FBV 4371"
"40287",30.27567,-97.73478,"2015-12-07 18:50:54","FBV 4371"
"40288",30.27569,-97.73485,"2015-12-07 18:50:54","FBV 4371"
"40289",30.27616,-97.73667,"2015-12-07 18:50:54","FBV 4371"
"40290",30.27629,-97.73709,"2015-12-07 18:50:54","FBV 4371"
"40291",30.2762,-97.73712,"2015-12-07 18:50:54","FBV 4371"
"40292",30.27528,-97.73745,"2015-12-07 18:50:54","FBV 4371"
"40293",30.27442,-97.73779,"2015-12-07 18:50:54","FBV 4371"
"40294",30.27436,-97.73781,"2015-12-07 18:50:54","FBV 4371"
"40295",30.27438,-97.73791,"2015-12-07 18:50:54","FBV 4371"
"40296",30.27453,-97.73844,"2015-12-07 18:50:54","FBV 4371"
"40297",30.27451,-97.73852,"2015-12-07 18:50:54","FBV 4371"
"40298",30.27448,-97.73855,"2015-12-07 18:50:54","FBV 4371"
"40299",30.27399,-97.73873,"2015-12-07 18:50:54","FBV 4371"
"40300",30.27385,-97.73878,"2015-12-07 18:50:54","FBV 4371"
"40301",30.27385,-97.73878,"2015-12-07 19:20:55","FBV 4371"
"40302",30.27345,-97.73893,"2015-12-07 19:20:55","FBV 4371"
"40303",30.27333,-97.73898,"2015-12-07 19:20:55","FBV 4371"
"40304",30.27323,-97.73865,"2015-12-07 19:20:55","FBV 4371"
"40305",30.27311,-97.73826,"2015-12-07 19:20:55","FBV 4371"
"40306",30.27225,-97.73858,"2015-12-07 19:20:55","FBV 4371"
"40307",30.27206,-97.73865,"2015-12-07 19:20:55","FBV 4371"
"40308",30.27188,-97.73807,"2015-12-07 19:20:55","FBV 4371"
"40309",30.27164,-97.73723,"2015-12-07 19:20:55","FBV 4371"
"40310",30.27144,-97.73646,"2015-12-07 19:20:55","FBV 4371"
"40311",30.27105,-97.73501,"2015-12-07 19:20:55","FBV 4371"
"40312",30.27068,-97.73373,"2015-12-07 19:20:55","FBV 4371"
"40313",30.27056,-97.73329,"2015-12-07 19:20:55","FBV 4371"
"40314",30.26962,-97.73367,"2015-12-07 19:20:55","FBV 4371"
"40315",30.26867,-97.73401,"2015-12-07 19:20:55","FBV 4371"
"40316",30.26756,-97.73442,"2015-12-07 19:20:55","FBV 4371"
"40317",30.26588,-97.73503,"2015-12-07 19:20:55","FBV 4371"
"40318",30.26572,-97.73509,"2015-12-07 19:20:55","FBV 4371"
"40319",30.26569,-97.73508,"2015-12-07 19:20:55","FBV 4371"
"40320",30.26564,-97.73507,"2015-12-07 19:20:55","FBV 4371"
"40321",30.26479,-97.73521,"2015-12-07 19:20:55","FBV 4371"
"40322",30.2644,-97.73528,"2015-12-07 19:20:55","FBV 4371"
"40323",30.26431,-97.73524,"2015-12-07 19:20:55","FBV 4371"
"40324",30.26426,-97.73525,"2015-12-07 19:20:55","FBV 4371"
"40325",30.26408,-97.73532,"2015-12-07 19:20:55","FBV 4371"
"40326",30.26384,-97.73541,"2015-12-07 19:20:55","FBV 4371"
"40327",30.26334,-97.7356,"2015-12-07 19:20:55","FBV 4371"
"40328",30.26194,-97.73625,"2015-12-07 19:20:55","FBV 4371"
"40329",30.26123,-97.73653,"2015-12-07 19:20:55","FBV 4371"
"40330",30.26055,-97.73678,"2015-12-07 19:20:55","FBV 4371"
"40331",30.25985,-97.737,"2015-12-07 19:20:55","FBV 4371"
"40332",30.25914,-97.73716,"2015-12-07 19:20:55","FBV 4371"
"40333",30.25843,-97.73724,"2015-12-07 19:20:55","FBV 4371"
"40334",30.25809,-97.73727,"2015-12-07 19:20:55","FBV 4371"
"40335",30.25777,-97.73726,"2015-12-07 19:20:55","FBV 4371"
"40336",30.25722,-97.73722,"2015-12-07 19:20:55","FBV 4371"
"40337",30.25647,-97.73712,"2015-12-07 19:20:55","FBV 4371"
"40338",30.25631,-97.73716,"2015-12-07 19:20:55","FBV 4371"
"40339",30.25559,-97.73714,"2015-12-07 19:20:55","FBV 4371"
"40340",30.25542,-97.73715,"2015-12-07 19:20:55","FBV 4371"
"40341",30.2553,-97.73717,"2015-12-07 19:20:55","FBV 4371"
"40342",30.2543,-97.73694,"2015-12-07 19:20:55","FBV 4371"
"40343",30.25216,-97.73651,"2015-12-07 19:20:55","FBV 4371"
"40344",30.25111,-97.73629,"2015-12-07 19:20:55","FBV 4371"
"40345",30.24913,-97.73592,"2015-12-07 19:20:55","FBV 4371"
"40346",30.24811,-97.73579,"2015-12-07 19:20:55","FBV 4371"
"40347",30.24798,-97.73578,"2015-12-07 19:20:55","FBV 4371"
"40348",30.2479,-97.73543,"2015-12-07 19:20:55","FBV 4371"
"40349",30.24789,-97.7354,"2015-12-07 19:20:55","FBV 4371"
"40350",30.24769,-97.73443,"2015-12-07 19:20:55","FBV 4371"
"40351",30.24761,-97.7341,"2015-12-07 19:20:55","FBV 4371"
"40352",30.24748,-97.73377,"2015-12-07 19:20:55","FBV 4371"
"40353",30.24721,-97.73334,"2015-12-07 19:20:55","FBV 4371"
"40354",30.24629,-97.73216,"2015-12-07 19:20:55","FBV 4371"
"40355",30.24557,-97.73121,"2015-12-07 19:20:55","FBV 4371"
"40356",30.2453,-97.73093,"2015-12-07 19:20:55","FBV 4371"
"40357",30.24477,-97.73052,"2015-12-07 19:20:55","FBV 4371"
"40358",30.24418,-97.73008,"2015-12-07 19:20:55","FBV 4371"
"40359",30.24357,-97.72962,"2015-12-07 19:20:55","FBV 4371"
"40360",30.24322,-97.72938,"2015-12-07 19:20:55","FBV 4371"
"40361",30.24323,-97.72891,"2015-12-07 19:20:55","FBV 4371"
"40362",30.24328,-97.72869,"2015-12-07 19:20:55","FBV 4371"
"40363",30.24337,-97.72853,"2015-12-07 19:20:55","FBV 4371"
"40364",30.24354,-97.72832,"2015-12-07 19:20:55","FBV 4371"
"40365",30.24365,-97.72815,"2015-12-07 19:20:55","FBV 4371"
"40366",30.24368,-97.72803,"2015-12-07 19:20:55","FBV 4371"
"40367",30.24368,-97.72803,"2015-12-08 09:21:35","FBV 4371"
"40368",30.24377,-97.72808,"2015-12-08 09:21:35","FBV 4371"
"40369",30.24387,-97.7281,"2015-12-08 09:21:35","FBV 4371"
"40370",30.244,-97.72809,"2015-12-08 09:21:35","FBV 4371"
"40371",30.24449,-97.72797,"2015-12-08 09:21:35","FBV 4371"
"40372",30.24487,-97.72795,"2015-12-08 09:21:35","FBV 4371"
"40373",30.2448,-97.72544,"2015-12-08 09:21:35","FBV 4371"
"40374",30.24476,-97.72384,"2015-12-08 09:21:35","FBV 4371"
"40375",30.24473,-97.7235,"2015-12-08 09:21:35","FBV 4371"
"40376",30.24464,-97.72304,"2015-12-08 09:21:35","FBV 4371"
"40377",30.2445,-97.7226,"2015-12-08 09:21:35","FBV 4371"
"40378",30.24288,-97.71824,"2015-12-08 09:21:35","FBV 4371"
"40379",30.24249,-97.71721,"2015-12-08 09:21:35","FBV 4371"
"40380",30.2426,-97.71715,"2015-12-08 09:21:35","FBV 4371"
"40381",30.24303,-97.71688,"2015-12-08 09:21:35","FBV 4371"
"40382",30.2466,-97.71458,"2015-12-08 09:21:35","FBV 4371"
"40383",30.2472,-97.71422,"2015-12-08 09:21:35","FBV 4371"
"40384",30.24753,-97.71404,"2015-12-08 09:21:35","FBV 4371"
"40385",30.24828,-97.71378,"2015-12-08 09:21:35","FBV 4371"
"40386",30.24898,-97.71366,"2015-12-08 09:21:35","FBV 4371"
"40387",30.25112,-97.71341,"2015-12-08 09:21:35","FBV 4371"
"40388",30.25172,-97.71333,"2015-12-08 09:21:35","FBV 4371"
"40389",30.25196,-97.71327,"2015-12-08 09:21:35","FBV 4371"
"40390",30.25209,-97.71322,"2015-12-08 09:21:35","FBV 4371"
"40391",30.25264,-97.71297,"2015-12-08 09:21:35","FBV 4371"
"40392",30.25559,-97.71157,"2015-12-08 09:21:35","FBV 4371"
"40393",30.2566,-97.71112,"2015-12-08 09:21:35","FBV 4371"
"40394",30.25814,-97.71039,"2015-12-08 09:21:35","FBV 4371"
"40395",30.25962,-97.70969,"2015-12-08 09:21:35","FBV 4371"
"40396",30.26007,-97.70947,"2015-12-08 09:21:35","FBV 4371"
"40397",30.26019,-97.70984,"2015-12-08 09:21:35","FBV 4371"
"40398",30.26041,-97.71059,"2015-12-08 09:21:35","FBV 4371"
"40399",30.26059,-97.71164,"2015-12-08 09:21:35","FBV 4371"
"40400",30.26104,-97.7146,"2015-12-08 09:21:35","FBV 4371"
"40401",30.26109,-97.71467,"2015-12-08 09:21:35","FBV 4371"
"40402",30.26114,-97.71502,"2015-12-08 09:21:35","FBV 4371"
"40403",30.26119,-97.71531,"2015-12-08 09:21:35","FBV 4371"
"40404",30.26126,-97.71579,"2015-12-08 09:21:35","FBV 4371"
"40405",30.26125,-97.71584,"2015-12-08 09:21:35","FBV 4371"
"40406",30.26123,-97.71589,"2015-12-08 09:21:35","FBV 4371"
"40407",30.26144,-97.7172,"2015-12-08 09:21:35","FBV 4371"
"40408",30.26148,-97.71745,"2015-12-08 09:21:35","FBV 4371"
"40409",30.26245,-97.71759,"2015-12-08 09:21:35","FBV 4371"
"40410",30.26336,-97.71773,"2015-12-08 09:21:35","FBV 4371"
"40411",30.26375,-97.71687,"2015-12-08 09:21:35","FBV 4371"
"40412",30.26434,-97.71562,"2015-12-08 09:21:35","FBV 4371"
"40413",30.26434,-97.71562,"2015-12-08 12:31:49","FBV 4371"
"40414",30.26375,-97.71687,"2015-12-08 12:31:49","FBV 4371"
"40415",30.26336,-97.71773,"2015-12-08 12:31:49","FBV 4371"
"40416",30.26245,-97.71759,"2015-12-08 12:31:49","FBV 4371"
"40417",30.26148,-97.71745,"2015-12-08 12:31:49","FBV 4371"
"40418",30.26153,-97.71775,"2015-12-08 12:31:49","FBV 4371"
"40419",30.26179,-97.71893,"2015-12-08 12:31:49","FBV 4371"
"40420",30.26244,-97.72173,"2015-12-08 12:31:49","FBV 4371"
"40421",30.26271,-97.72258,"2015-12-08 12:31:49","FBV 4371"
"40422",30.26326,-97.72418,"2015-12-08 12:31:49","FBV 4371"
"40423",30.26396,-97.72611,"2015-12-08 12:31:49","FBV 4371"
"40424",30.26462,-97.72797,"2015-12-08 12:31:49","FBV 4371"
"40425",30.26493,-97.72889,"2015-12-08 12:31:49","FBV 4371"
"40426",30.26541,-97.73032,"2015-12-08 12:31:49","FBV 4371"
"40427",30.2659,-97.73174,"2015-12-08 12:31:49","FBV 4371"
"40428",30.26602,-97.73211,"2015-12-08 12:31:49","FBV 4371"
"40429",30.26512,-97.73253,"2015-12-08 12:31:49","FBV 4371"
"40430",30.26564,-97.73418,"2015-12-08 12:31:49","FBV 4371"
"40431",30.26575,-97.73452,"2015-12-08 12:31:49","FBV 4371"
"40432",30.26579,-97.73467,"2015-12-08 12:31:49","FBV 4371"
"40433",30.26603,-97.73555,"2015-12-08 12:31:49","FBV 4371"
"40434",30.26616,-97.73608,"2015-12-08 12:31:49","FBV 4371"
"40435",30.26648,-97.73719,"2015-12-08 12:31:49","FBV 4371"
"40436",30.26707,-97.73934,"2015-12-08 12:31:49","FBV 4371"
"40437",30.26768,-97.74148,"2015-12-08 12:31:49","FBV 4371"
"40438",30.26801,-97.74261,"2015-12-08 12:31:49","FBV 4371"
"40439",30.26856,-97.74464,"2015-12-08 12:31:49","FBV 4371"
"40440",30.26891,-97.74584,"2015-12-08 12:31:49","FBV 4371"
"40441",30.26904,-97.74631,"2015-12-08 12:31:49","FBV 4371"
"40442",30.26886,-97.74637,"2015-12-08 12:31:49","FBV 4371"
"40443",30.26857,-97.74648,"2015-12-08 12:31:49","FBV 4371"
"40444",30.26813,-97.74665,"2015-12-08 12:31:49","FBV 4371"
"40445",30.26798,-97.74615,"2015-12-08 12:31:49","FBV 4371"
"40446",30.26797,-97.74613,"2015-12-08 12:31:49","FBV 4371"
"40447",30.26843,-97.74768,"2015-12-07 17:10:51","FHB 1331"
"40448",30.26769,-97.74515,"2015-12-07 17:10:51","FHB 1331"
"40449",30.26731,-97.74386,"2015-12-07 17:10:51","FHB 1331"
"40450",30.26693,-97.74247,"2015-12-07 17:10:51","FHB 1331"
"40451",30.26646,-97.74075,"2015-12-07 17:10:51","FHB 1331"
"40452",30.26594,-97.73893,"2015-12-07 17:10:51","FHB 1331"
"40453",30.26526,-97.73653,"2015-12-07 17:10:51","FHB 1331"
"40454",30.26506,-97.73578,"2015-12-07 17:10:51","FHB 1331"
"40455",30.26495,-97.73539,"2015-12-07 17:10:51","FHB 1331"
"40456",30.2645,-97.73555,"2015-12-07 17:10:51","FHB 1331"
"40457",30.26444,-97.73555,"2015-12-07 17:10:51","FHB 1331"
"40458",30.26436,-97.73555,"2015-12-07 17:10:51","FHB 1331"
"40459",30.26424,-97.7355,"2015-12-07 17:10:51","FHB 1331"
"40460",30.26416,-97.7354,"2015-12-07 17:10:51","FHB 1331"
"40461",30.2641,-97.73523,"2015-12-07 17:10:51","FHB 1331"
"40462",30.26407,-97.735,"2015-12-07 17:10:51","FHB 1331"
"40463",30.26408,-97.73492,"2015-12-07 17:10:51","FHB 1331"
"40464",30.26414,-97.73477,"2015-12-07 17:10:51","FHB 1331"
"40465",30.26421,-97.73464,"2015-12-07 17:10:51","FHB 1331"
